etiqueta,frame,mascara,nose,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,mid_shoulder,mid_hip,nose_mid_shoulder,mid_shoulder_mid_hip,left_shoulder_left_elbow,left_elbow_left_wrist,right_shoulder_right_elbow,right_elbow_right_wrist,left_hip_left_knee,left_knee_left_ankle,right_hip_right_knee,right_knee_right_ankle,mid_shoulder_angle,left_shoulder_angle,left_elbow_angle,right_shoulder_angle,right_elbow_angle,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle
ERVEN,37,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  2   1 182 ...   0   0   0]
 [ 26 163 124 ...   0   0   0]
 [176  41   1 ...   0   0   0]]","[1042.5396728515625, 233.4730682373047, 1.3868876695632935]","[951.9676513671875, 299.65863037109375, 0.06767603009939194]","[976.40771484375, 311.1691589355469, 0.2736279368400574]","[1028.1630859375, 466.56134033203125, 0.13748416304588318]","[1009.4736938476562, 452.1731872558594, 0.4705807864665985]","[1092.857421875, 588.8607788085938, 0.07049784809350967]","[1089.9820556640625, 583.10546875, 0.5260955095291138]","[995.09716796875, 583.10546875, 0.08236873894929886]","[957.7183227539062, 584.5443115234375, 0.11078984290361404]","[1036.7890625, 742.8141479492188, 0.39653441309928894]","[940.4664916992188, 774.4681396484375, 0.24169093370437622]","[989.3466186523438, 937.0543823242188, 0.259480744600296]","[905.9629516601562, 974.463623046875, 0.20234352350234985]","[964.1876831054688, 305.41387939453125]","[976.40771484375, 583.8248901367188]",[137.4426379943668],[87.48678351004493],[65.46206722501154],[62.12191630787912],[76.80239462128684],[58.413244412688336],[75.36946586728999],[103.72555099925569],[95.1902485379716],[99.78840527873591],[130.0441455156781],[40.24311259884073],[176.6598490828676],[231.58332288461867],[161.61084979140148],[257.57388928580565],[208.3560851319657],[97.39467914851289],[184.59815674076432]
ERVEN,38,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [176 182 187 ...   1   0   1]
 [  1   2  10 ...   0   0   0]
 [182 186 102 ...   0   0   0]]","[1059.0374755859375, 238.08924865722656, 1.668714165687561]","[969.9017333984375, 302.8858642578125, 0.08566977828741074]","[995.7799072265625, 311.5254211425781, 0.23686052858829498]","[1047.5361328125, 464.1574401855469, 0.21202452480793]","[1031.7216796875, 452.6380615234375, 0.5028960108757019]","[1123.7327880859375, 589.4309692382812, 0.05325746908783913]","[1116.54443359375, 576.4716186523438, 0.6703788042068481]","[1014.4696655273438, 589.4309692382812, 0.09454195201396942]","[975.6524658203125, 589.4309692382812, 0.11846447736024857]","[1054.7244873046875, 747.8226928710938, 0.43324413895606995]","[948.3367309570312, 767.9816284179688, 0.296608567237854]","[1050.411376953125, 953.7319946289062, 0.3535603880882263]","[906.6442260742188, 972.450927734375, 0.23780153691768646]","[982.8408203125, 307.20562744140625]","[995.06103515625, 589.4309692382812]",[137.7894909205932],[87.5206703477942],[64.2943373606938],[58.69026525390183],[75.71044257118321],[55.589874668849674],[75.74033313847946],[91.19997923539367],[98.69800725466573],[101.52495642549522],[129.731179427201],[45.83255484297676],[174.39592789320804],[237.24853846970728],[159.8794320976665],[255.74033313847946],[195.45964609691424],[98.69800725466573],[182.82694917082947]
ERVEN,39,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [176 175 186 ...   0   0   0]
 [  1   1   4 ...   0   0   0]
 [184 185 165 ...   0   0   0]]","[1079.3492431640625, 243.20079040527344, 1.5591952800750732]","[987.25341796875, 307.9235534667969, 0.09687937051057816]","[1017.4723510742188, 316.55322265625, 0.2873600125312805]","[1067.8372802734375, 466.1346130371094, 0.1874464899301529]","[1049.13037109375, 453.1900939941406, 0.5422816276550293]","[1148.4212646484375, 589.8269653320312, 0.09398242086172104]","[1141.2261962890625, 575.4441528320312, 0.6136952638626099]","[1024.6673583984375, 589.8269653320312, 0.10182610154151917]","[993.0093994140625, 592.7035522460938, 0.13436919450759888]","[1072.154296875, 749.4764404296875, 0.4744335114955902]","[955.5953979492188, 775.365478515625, 0.3467326760292053]","[1108.129150390625, 955.15087890625, 0.3747481107711792]","[906.6694946289062, 970.9719848632812, 0.27668246626853943]","[1002.3629150390625, 312.2384033203125]","[1008.83837890625, 591.2652587890625]",[138.11578227099028],[88.67055748615154],[63.008251734585784],[56.916271326532446],[76.95505652918995],[53.008734277213904],[73.43515332195908],[80.07866673795908],[101.57558552149503],[104.042935961489],[130.55477521516127],[47.07039126461729],[173.90801959194667],[241.01724194612996],[156.05367774802394],[258.62705241858635],[186.64351341600002],[106.76748461812232],[182.46735043999396]
ERVEN,40,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1   3   3 ...   0   0   0]
 [  2   3 169 ...   0   0   0]
 [  5 186   8 ...   0   0   0]]","[1097.3057861328125, 245.78231811523438, 2.8422629833221436]","[1005.3382568359375, 310.57208251953125, 0.0918470025062561]","[1032.64111328125, 322.09027099609375, 0.34668806195259094]","[1085.809814453125, 468.9470520019531, 0.17457754909992218]","[1071.43994140625, 458.8686218261719, 0.6607773900032043]","[1159.0963134765625, 572.6106567382812, 0.13945108652114868]","[1164.8443603515625, 575.490234375, 0.825492799282074]","[1044.136962890625, 587.0083618164062, 0.10593018680810928]","[1016.8341674804688, 591.3276977539062, 0.1875016838312149]","[1084.372802734375, 762.6605834960938, 0.49025142192840576]","[963.66552734375, 778.4981079101562, 0.40867725014686584]","[1154.7855224609375, 949.8310546875, 0.4605900049209595]","[909.059814453125, 969.9878540039062, 0.30006176233291626]","[1018.9896850585938, 316.3311767578125]","[1030.485595703125, 589.1680297851562]",[137.98678091800886],[87.58728418223335],[63.06452107949626],[54.74104154119249],[74.16337279525655],[51.308113411945044],[77.09810613154144],[69.38391789911472],[105.85801461129806],[105.91616771498985],[129.6005032642245],[40.19121946235173],[171.6765204616962],[231.290071178112],[157.1447406166885],[266.0878855640932],[172.2858117675733],[114.84775450719968],[180.0581531036918]
ERVEN,41,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   1  44 ...   0   0   0]
 [  1   3 184 ...   0   0   0]
 [  8 185   6 ...   0   0   0]]","[1114.9691162109375, 250.5348358154297, 1.7350856065750122]","[1031.5328369140625, 315.3094787597656, 0.10186795890331268]","[1053.1112060546875, 323.94610595703125, 0.29739633202552795]","[1109.2149658203125, 475.0869140625, 0.23476570844650269]","[1090.513671875, 463.5713806152344, 0.666978657245636]","[1181.142822265625, 578.726318359375, 0.22052186727523804]","[1186.89697265625, 581.605224609375, 0.8062816858291626]","[1066.0582275390625, 590.2418212890625, 0.15571704506874084]","[1032.971435546875, 595.99951171875, 0.21153420209884644]","[1099.14501953125, 770.1713256835938, 0.4643421769142151]","[979.744873046875, 775.9290771484375, 0.4174061417579651]","[1188.3355712890625, 948.661376953125, 0.44066303968429565]","[910.694091796875, 970.2529296875, 0.30301588773727417]","[1042.322021484375, 319.6278076171875]","[1049.514892578125, 593.1206665039062]",[136.4363869413894],[88.49346642145143],[64.07146063469115],[55.238564758582605],[75.00383399401493],[50.76583775833514],[79.58042467436569],[63.44893953769017],[106.47921179883679],[109.56209361472136],[132.05707948006204],[42.25789744921602],[171.16710412389145],[233.19041049450985],[155.7620037643202],[269.4520925753998],[163.8685148633245],[116.3508082920994],[183.08288181588458]
ERVEN,42,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  2  11 138 ...   0   0   0]
 [159  13   5 ...   0   0   0]
 [  1  15  61 ...   0   0   0]]","[1135.1253662109375, 250.2333221435547, 1.2773289680480957]","[1045.836181640625, 317.8080749511719, 0.13098065555095673]","[1073.198974609375, 327.8724365234375, 0.3362678587436676]","[1122.1640625, 475.9618225097656, 0.19552507996559143]","[1107.7625732421875, 461.58416748046875, 0.8734275698661804]","[1198.4918212890625, 576.6051025390625, 0.2581467628479004]","[1204.25244140625, 583.7938842773438, 0.8445641398429871]","[1084.72021484375, 599.6093139648438, 0.1514173448085785]","[1053.036865234375, 602.4848022460938, 0.2139713019132614]","[1120.723876953125, 775.01611328125, 0.7031459212303162]","[998.3112182617188, 775.01611328125, 0.4974829852581024]","[1198.4918212890625, 953.2985229492188, 0.45505550503730774]","[914.7826538085938, 967.6761474609375, 0.3349187970161438]","[1059.517578125, 322.84027099609375]","[1068.8785400390625, 601.0470581054688]",[136.15988422574583],[88.07286750638544],[64.23719644814732],[52.82335800429728],[75.50666991586895],[51.70737822913272],[78.40068418953452],[66.43285779528037],[107.59863958193546],[113.43934543566289],[131.9129832806396],[44.043016182887044],[168.58616155614996],[235.312602224359],[156.2007083132638],[263.586474760477],[168.03217360574584],[112.78443015287799],[185.84070585372746]
ERVEN,43,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1  36 162 ...   0   0   0]
 [  2   0   3 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]","[1150.0604248046875, 251.59353637695312, 2.0745553970336914]","[1056.5279541015625, 326.4461364746094, 0.17613084614276886]","[1093.9410400390625, 329.3250732421875, 0.4546636641025543]","[1141.4266357421875, 477.5908203125, 0.20839539170265198]","[1127.037109375, 466.0750427246094, 1.5168873071670532]","[1213.374755859375, 586.9907836914062, 0.20135150849819183]","[1219.130615234375, 589.8697509765625, 0.841164231300354]","[1104.013671875, 595.6276245117188, 0.1410617083311081]","[1073.79541015625, 605.7039184570312, 0.18348601460456848]","[1141.4266357421875, 774.122314453125, 0.5566216707229614]","[1014.7980346679688, 777.001220703125, 0.46550652384757996]","[1210.496826171875, 961.2538452148438, 0.455904096364975]","[921.2655029296875, 964.1327514648438, 0.34443092346191406]","[1075.2344970703125, 327.8856201171875]","[1088.904541015625, 600.665771484375]",[134.44413035355097],[87.13109206912301],[60.67687249105114],[56.668629057007934],[76.39494556753863],[53.35365946847828],[78.16202632128805],[69.74091193298133],[109.00448059149201],[116.55691023914618],[132.68696171557204],[56.276587471240084],[175.9917565659568],[251.99475346900178],[156.95871390093967],[276.60301586069943],[171.5788856116933],[127.44547013090343],[187.55242964765418]
ERVEN,44,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[1171.9632568359375, 254.34080505371094, 2.043734073638916]","[1084.3262939453125, 327.6780090332031, 0.14478720724582672]","[1113.0596923828125, 330.5539855957031, 0.5141545534133911]","[1160.4698486328125, 482.9803466796875, 0.2285531461238861]","[1146.1031494140625, 470.0384521484375, 1.1425881385803223]","[1232.303466796875, 598.0191040039062, 0.31254497170448303]","[1230.8668212890625, 593.7051391601562, 0.6808634400367737]","[1127.4263916015625, 593.7051391601562, 0.15783840417861938]","[1098.69287109375, 596.5811157226562, 0.22198675572872162]","[1159.033203125, 774.8912353515625, 0.44806191325187683]","[1035.4793701171875, 779.205078125, 0.46396520733833313]","[1217.936767578125, 963.2671508789062, 0.4505581557750702]","[930.602294921875, 953.2012939453125, 0.31370243430137634]","[1098.6929931640625, 329.1159973144531]","[1113.0595703125, 595.1431274414062]",[134.41759045399314],[86.90879116896957],[63.88163827269847],[58.018119491219096],[76.67248851244882],[55.57246480614645],[80.10467210962783],[72.6359752640381],[109.09279550198204],[121.0796782059146],[132.49120071497643],[58.16583949528094],[174.13648121852066],[250.9566897350313],[158.89997629369762],[265.82042264328913],[172.53130315441027],[114.80859427939956],[191.98688270393257]
ERVEN,45,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[1187.0391845703125, 255.58192443847656, 2.2061078548431396]","[1102.170166015625, 324.5943603515625, 0.11655005067586899]","[1132.3779296875, 333.2209167480469, 0.36358848214149475]","[1179.8470458984375, 488.49884033203125, 0.23345538973808289]","[1158.27001953125, 465.49468994140625, 0.7096558809280396]","[1240.26220703125, 599.206298828125, 0.20344355702400208]","[1233.0699462890625, 584.8286743164062, 0.6167345643043518]","[1152.5162353515625, 599.206298828125, 0.17193295061588287]","[1119.4317626953125, 600.64404296875, 0.20425200462341309]","[1176.9700927734375, 781.8017578125, 0.4782434403896332]","[1067.647216796875, 771.7373657226562, 0.462196409702301]","[1223.000732421875, 965.8348388671875, 0.4541035294532776]","[939.62451171875, 948.5817260742188, 0.28670454025268555]","[1117.2740478515625, 328.90765380859375]","[1135.9739990234375, 599.9251708984375]",[133.57457819176787],[86.0529015932228],[64.64299983491097],[61.377864837717304],[78.92460826109952],[57.92003662185681],[82.37212515717725],[75.95720203439981],[106.83940640996215],[125.9018574603665],[132.47832340145493],[48.70497396448948],[176.73486500280634],[242.98668942830562],[158.9954283607573],[264.86044875721007],[173.58507687722258],[109.32773000999498],[199.06245105040438]
ERVEN,46,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[1207.7265625, 255.1095733642578, 1.1729037761688232]","[1121.3306884765625, 324.20458984375, 0.16412419080734253]","[1153.0091552734375, 325.64404296875, 0.39432835578918457]","[1190.447509765625, 478.22882080078125, 0.18287363648414612]","[1174.608154296875, 465.2734680175781, 0.9194119572639465]","[1242.2850341796875, 593.3871459960938, 0.12224876880645752]","[1242.2850341796875, 589.0687255859375, 0.6428612470626831]","[1165.9686279296875, 590.5081787109375, 0.10137134045362473]","[1144.36962890625, 593.3871459960938, 0.17588455975055695]","[1196.2071533203125, 767.5640869140625, 0.6708149313926697]","[1108.3712158203125, 779.0799560546875, 0.41427081823349]","[1225.005859375, 961.8936767578125, 0.4633106291294098]","[970.1376342773438, 928.7857055664062, 0.33140021562576294]","[1137.169921875, 324.92431640625]","[1155.169189453125, 591.9476318359375]",[135.30281958781933],[86.1436912054312],[65.8323222256659],[65.76551991917124],[81.20672370905831],[61.335280661357814],[80.30823640912041],[81.57039486202135],[100.97127253034],[132.7184105766087],[130.84087161761184],[63.23062131082599],[179.93319769350535],[258.6050227942184],[160.1285569522995],[267.9004193094305],[181.26215845290093],[108.56368877730131],[211.7471380462687]
ERVEN,47,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 4 1 1]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[1221.10546875, 245.48568725585938, 1.5449745655059814]","[1140.467529296875, 321.77862548828125, 0.13064277172088623]","[1173.586669921875, 330.4155578613281, 0.32952308654785156]","[1205.2659912109375, 475.8039245605469, 0.13236190378665924]","[1192.3062744140625, 461.4090270996094, 0.8289126753807068]","[1244.1448974609375, 582.3261108398438, 0.12606044113636017]","[1247.02490234375, 582.3261108398438, 0.8977692723274231]","[1187.986328125, 592.4024658203125, 0.12233547121286392]","[1162.06689453125, 596.720947265625, 0.13264183700084686]","[1213.9056396484375, 769.4595947265625, 0.5948875546455383]","[1154.8671875, 780.9755859375, 0.3947089612483978]","[1223.9854736328125, 956.5931396484375, 0.35210904479026794]","[1005.11083984375, 913.408447265625, 0.23457060754299164]","[1157.027099609375, 326.09710693359375]","[1175.026611328125, 594.5617065429688]",[128.48134171786268],[86.16428042085411],[67.18350388059639],[69.94872083024838],[81.86721787697125],[65.65181354606659],[81.67165289902594],[86.91677742234063],[92.23768082609006],[138.51295708058916],[137.68293870299144],[52.567186250552204],[182.765216949652],[247.25099911340658],[163.78459566909535],[271.13091202509213],[185.2451245233147],[101.69693995215628],[226.2752762544991]
ERVEN,48,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   1   1 ... 138  42   4]
 [  0   0   0 ...  12 119  98]
 [  0   0   0 ...  16 126  98]]","[1238.718505859375, 251.2759246826172, 1.6380399465560913]","[1145.4197998046875, 327.581787109375, 0.10709169507026672]","[1189.9161376953125, 321.82281494140625, 0.20893494784832]","[1215.752685546875, 470.1153259277344, 0.06302707642316818]","[1204.269775390625, 455.718017578125, 0.6656365394592285]","[1250.201416015625, 576.6555786132812, 0.07610141485929489]","[1255.94287109375, 578.0952758789062, 0.7405948042869568]","[1188.4808349609375, 592.4926147460938, 0.07302248477935791]","[1176.997802734375, 591.0528564453125, 0.09052391350269318]","[1221.494140625, 775.3386840820312, 0.2731751799583435]","[1198.5283203125, 778.2181396484375, 0.38751503825187683]","[1224.3648681640625, 959.62451171875, 0.3025349974632263]","[1044.9443359375, 902.0352172851562, 0.26180100440979004]","[1167.66796875, 324.7023010253906]","[1182.7392578125, 591.772705078125]",[134.0578889782375],[86.77011625111962],[63.736058027111824],[72.08190245268257],[83.88122911862371],[67.10837639159897],[79.76536959295363],[89.10754249622326],[83.43783674886227],[141.12476684732007],[132.71222727288213],[71.11061282136215],[188.34584442557073],[271.255783912874],[163.22714727297526],[252.61861494802247],[189.34217290326967],[76.29153138824984],[237.6869300984578]
ERVEN,49,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   0   0]
 [  0   0   0 ...   3   1   2]
 [  0   0   0 ... 139  64   2]]","[1256.1146240234375, 245.5486602783203, 1.2547439336776733]","[1161.45703125, 323.2186279296875, 0.08404672145843506]","[1205.9173583984375, 323.2186279296875, 0.22745327651500702]","[1237.469970703125, 475.68182373046875, 0.05099724605679512]","[1218.8251953125, 458.421875, 0.6192964315414429]","[1266.154052734375, 583.5568237304688, 0.09851399809122086]","[1266.154052734375, 582.1184692382812, 0.6216639876365662]","[1207.3515625, 595.0634765625, 0.05464513972401619]","[1197.312255859375, 593.6251220703125, 0.08209401369094849]","[1221.693603515625, 777.731689453125, 0.156036838889122]","[1236.0357666015625, 777.731689453125, 0.27743977308273315]","[1225.9962158203125, 958.961669921875, 0.22118836641311646]","[1084.010009765625, 899.989990234375, 0.3010683059692383]","[1183.687255859375, 323.2186279296875]","[1202.3319091796875, 594.3442993164062]",[132.99958632546392],[86.06610183377015],[63.50072412968753],[75.10954181418776],[84.54650770278236],[69.06212286120189],[85.51067973643342],[88.63998647340397],[78.12200089709057],[141.1939450179283],[133.06651550830625],[63.50072412968753],[191.60881768450022],[264.5465077027824],[164.51561515841954],[257.35726806029857],[183.12930673697056],[69.96858922095575],[243.07194412083777]
ERVEN,50,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  2  1  1]
 [ 0  0  0 ... 42  6  3]
 [ 0  0  0 ...  9 14 61]]","[1271.1552734375, 246.69302368164062, 0.7492496967315674]","[1173.6741943359375, 321.5070495605469, 0.11306898295879364]","[1222.414794921875, 321.5070495605469, 0.2368112951517105]","[1183.7091064453125, 456.7478332519531, 0.026177415624260902]","[1233.8831787109375, 456.7478332519531, 0.5601427555084229]","[1278.3231201171875, 593.4273071289062, 0.036740344017744064]","[1278.3231201171875, 589.111083984375, 0.5052583813667297]","[1179.408447265625, 593.4273071289062, 0.08515437692403793]","[1222.414794921875, 593.4273071289062, 0.10267655551433563]","[1220.981201171875, 774.7073974609375, 0.26629960536956787]","[1274.0223388671875, 764.6363525390625, 0.26625898480415344]","[1222.414794921875, 955.9876098632812, 0.17799349129199982]","[1132.1014404296875, 895.5608520507812, 0.19915564358234406]","[1198.04443359375, 321.5070495605469]","[1200.91162109375, 593.4273071289062]",[134.3403336271897],[89.39588298227187],[85.75641025156933],[55.30774764461133],[85.15292881270977],[71.44092014216804],[77.08376310454169],[89.54690499260248],[73.225617098724],[137.30792403084496],[135.05554935508218],[85.75641025156933],[149.55133739304202],[265.1529288127098],[166.2879913294583],[77.08376310454169],[192.46314188806082],[253.225617098724],[244.08230693212099]
ERVEN,51,"[[  0   0   0 ... 121 127  69]
 [  0   0   0 ... 106 104  72]
 [  0   0   0 ...  60 108 110]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   2   2   2]]","[1286.031005859375, 244.05311584472656, 0.641090452671051]","[1183.011474609375, 327.43511962890625, 0.09858664125204086]","[1238.813720703125, 320.24700927734375, 0.17560416460037231]","[1203.0430908203125, 456.82098388671875, 0.03702348470687866]","[1245.9678955078125, 455.3833923339844, 0.47400206327438354]","[1227.3670654296875, 576.1435546875, 0.02646404504776001]","[1287.4617919921875, 587.6444702148438, 0.5148277878761292]","[1197.31982421875, 594.8326416015625, 0.07462485879659653]","[1235.9521484375, 593.3949584960938, 0.10025942325592041]","[1227.3670654296875, 763.0342407226562, 0.36995238065719604]","[1308.9241943359375, 760.1589965820312, 0.2862624228000641]","[1228.7979736328125, 957.1130981445312, 0.17946866154670715]","[1185.8731689453125, 902.4834594726562, 0.12573571503162384]","[1210.91259765625, 323.841064453125]","[1216.635986328125, 594.11376953125]",[133.2733829018913],[88.78686599013548],[81.19929674418593],[78.478089243584],[86.96956725145078],[72.58194047417514],[79.87161748784558],[89.57757626708408],[66.36693713759264],[130.8460701653375],[135.51348308824421],[88.5393751135823],[177.27879249939807],[274.30964562084716],[165.61237322272436],[82.00295886900686],[189.7059587792385],[248.49809772608972],[244.47913302774484]
ERVEN,52,"[[0 0 0 ... 0 0 0]
 [0 1 1 ... 0 0 0]
 [0 1 1 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 1 1 ... 0 0 0]
 [0 3 1 ... 0 0 0]]","[1303.251708984375, 253.16397094726562, 0.6209099888801575]","[1201.5517578125, 320.79156494140625, 0.12233590334653854]","[1254.55029296875, 319.3526916503906, 0.21540962159633636]","[1281.7657470703125, 480.5078125, 0.03134649991989136]","[1261.7122802734375, 456.04681396484375, 0.43656569719314575]","[1324.737548828125, 588.4242553710938, 0.17166590690612793]","[1298.9544677734375, 581.2297973632812, 0.5817388296127319]","[1207.2813720703125, 594.1798095703125, 0.07096002250909805]","[1258.847412109375, 598.4964599609375, 0.10347439348697662]","[1231.6319580078125, 762.5294189453125, 0.3502142131328583]","[1340.4937744140625, 748.1405029296875, 0.27262818813323975]","[1210.1461181640625, 968.2899780273438, 0.0739065408706665]","[1237.361572265625, 913.6123657226562, 0.20152761042118073]","[1228.051025390625, 320.0721435546875]","[1233.064453125, 596.338134765625]",[138.3396067580262],[88.96036163157329],[63.332910800646715],[68.2877938566613],[87.00077251031948],[73.43215326248895],[81.76964938121479],[95.9613105725208],[61.382948856014565],[121.93368870582182],[130.62075487354707],[64.88803629377286],[184.9548830560146],[268.55596393887413],[166.4313807521695],[76.9845239713767],[194.191661191306],[236.597800896035],[240.55073984980726]
ERVEN,53,"[[ 2  2  1 ...  0  0  0]
 [ 0  2  0 ...  0  0  0]
 [ 0  2  0 ...  0  0  0]
 ...
 [49 83 79 ...  0  0  0]
 [ 2  1  3 ...  0  0  0]
 [ 1  2  0 ...  0  0  0]]","[1322.3590087890625, 248.79502868652344, 1.5555363893508911]","[1216.424560546875, 323.5823669433594, 0.10255724936723709]","[1272.2548828125, 322.1441650390625, 0.22122859954833984]","[1302.3173828125, 476.0334777832031, 0.13784027099609375]","[1275.117919921875, 458.7749328613281, 0.39143043756484985]","[1346.6953125, 581.0234375, 0.33189794421195984]","[1309.47509765625, 583.89990234375, 0.9315206408500671]","[1225.0137939453125, 595.4056396484375, 0.07036812603473663]","[1280.84423828125, 601.1585083007812, 0.06985440105199814]","[1232.171630859375, 766.5535888671875, 0.26334041357040405]","[1363.8739013671875, 749.2950439453125, 0.22749678790569305]","[1220.71923828125, 952.083740234375, 0.14897209405899048]","[1289.4334716796875, 921.8812255859375, 0.18089605867862701]","[1244.3397216796875, 322.86328125]","[1252.928955078125, 598.2821044921875]",[136.4881343893502],[88.21374818403977],[60.602557125617146],[67.08683350789705],[88.79956804551439],[74.64596864469472],[87.60514230514467],[93.53226815637453],[60.72962425125301],[113.33165889570388],[131.7256137946896],[62.07815190127107],[186.48427638227992],[270.27522541686255],[165.84640059918036],[81.72197099465984],[185.92712585122985],[234.8466024445383],[232.60203464445084]
ERVEN,54,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [13  1  1 ...  1  0  0]
 [ 1  1  1 ...  1  1  0]
 [ 0  0  1 ...  3  1  1]]","[1338.646240234375, 251.78298950195312, 0.6966052651405334]","[1234.9759521484375, 323.69635009765625, 0.10741358995437622]","[1292.570556640625, 323.69635009765625, 0.2509952187538147]","[1315.6083984375, 486.2204895019531, 0.16701093316078186]","[1291.1307373046875, 457.4551696777344, 0.6092841029167175]","[1370.3233642578125, 575.39306640625, 0.4230715334415436]","[1324.2476806640625, 582.5844116210938, 0.7382059097290039]","[1236.4158935546875, 594.0905151367188, 0.09070413559675217]","[1305.5294189453125, 604.1583862304688, 0.08564959466457367]","[1242.17529296875, 765.2442626953125, 0.2739552855491638]","[1380.40234375, 749.42333984375, 0.31034523248672485]","[1226.3367919921875, 957.9719848632812, 0.21600313484668732]","[1342.9659423828125, 945.0276489257812, 0.21417994797229767]","[1263.773193359375, 323.69635009765625]","[1270.97265625, 599.1244506835938]",[136.1551107498861],[88.50267663857431],[63.61279630820235],[58.46734126876788],[90.61672482933118],[75.17587485737789],[88.07269888325919],[94.69805044164244],[62.73237199961347],[100.83472686949426],[132.34756588868822],[63.61279630820235],[174.85454496056553],[270.6167248293312],[164.55915002804673],[79.7846332519691],[186.62535155838324],[234.4443063683234],[218.1023548698808]
ERVEN,55,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [62 39 11 ...  0  0  0]
 [ 2  1  2 ...  0  0  0]
 [ 4  5 20 ...  4  3  2]]","[1352.7254638671875, 255.45921325683594, 1.6759108304977417]","[1247.7574462890625, 333.19720458984375, 0.14083705842494965]","[1308.1500244140625, 330.3179931640625, 0.3007034659385681]","[1326.8428955078125, 485.7939147949219, 0.24173207581043243]","[1308.1500244140625, 459.88128662109375, 0.6153297424316406]","[1390.1112060546875, 563.5319213867188, 0.7035464644432068]","[1341.2220458984375, 595.2029418945312, 1.0606448650360107]","[1253.509033203125, 592.32373046875, 0.1000548005104065]","[1315.339599609375, 593.7633056640625, 0.11672814935445786]","[1244.881591796875, 765.07470703125, 0.35514742136001587]","[1394.425048828125, 750.6788940429688, 0.33738675713539124]","[1227.6265869140625, 959.4196166992188, 0.24173985421657562]","[1395.8629150390625, 962.298828125, 0.2917029559612274]","[1277.9537353515625, 331.7575988769531]","[1284.42431640625, 593.0435180664062]",[134.4210103572283],[88.58139609408988],[62.603898542184744],[50.85903324520675],[90.0],[76.26637077123593],[92.85906127899987],[95.0737290072685],[63.251897969704935],[89.61070587227832],[134.1603857368616],[65.33340362657637],[168.255134703022],[272.72950508439163],[166.26637077123593],[91.52530859342264],[182.21466772826864],[241.9181452841277],[206.3588079025734]
