etiqueta,frame,mascara,nose,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,mid_shoulder,mid_hip,nose_mid_shoulder,mid_shoulder_mid_hip,left_shoulder_left_elbow,left_elbow_left_wrist,right_shoulder_right_elbow,right_elbow_right_wrist,left_hip_left_knee,left_knee_left_ankle,right_hip_right_knee,right_knee_right_ankle,mid_shoulder_angle,left_shoulder_angle,left_elbow_angle,right_shoulder_angle,right_elbow_angle,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle
ANTONIO,41,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 81  12   2 ...  63  21 100]
 [ 54  50  35 ... 124  27   2]
 [  1   2   1 ...   1   1   2]]","[870.084716796875, 240.80828857421875, 2.256114959716797]","[770.7640380859375, 318.5212707519531, 0.16387397050857544]","[798.1132202148438, 318.5212707519531, 0.3368372917175293]","[836.9779052734375, 472.5081787109375, 0.13561667501926422]","[782.2794799804688, 458.11688232421875, 0.8755947351455688]","[927.6620483398438, 522.877685546875, 0.8673320412635803]","[812.5075073242188, 587.6385498046875, 0.9958028197288513]","[780.840087890625, 603.468994140625, 0.1288308948278427]","[831.2201538085938, 604.9081420898438, 0.1624794751405716]","[753.4908447265625, 784.79931640625, 0.4599454700946808]","[897.4340209960938, 774.7254638671875, 0.5149751901626587]","[697.35302734375, 970.447021484375, 0.35009217262268066]","[969.405517578125, 981.9601440429688, 0.3480171859264374]","[784.4385986328125, 318.5212707519531]","[806.0301513671875, 604.1885986328125]",[137.7802454875764],[85.67763968141335],[66.73245321587862],[29.04949933596052],[96.47116131515727],[76.86333265383423],[98.5770189373023],[106.8247373076202],[68.69857660448838],[70.84815909093737],[127.89739419383696],[66.73245321587862],[142.3170461200819],[276.47116131515725],[160.39217133867697],[96.94069554344732],[188.2477183703179],[247.06238796197397],[182.149582486449]
ANTONIO,42,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 1  1  0 ...  1  0  0]
 [33 31 18 ...  1  0  0]
 [ 1  4  3 ...  1  0  0]]","[883.599609375, 243.78396606445312, 1.1029852628707886]","[784.517578125, 321.4410400390625, 0.15722878277301788]","[816.1089477539062, 321.4410400390625, 0.3052467107772827]","[856.3161010742188, 466.6885986328125, 0.13262614607810974]","[804.6211547851562, 458.0600280761719, 0.6592575311660767]","[938.1665649414062, 528.526611328125, 0.6728678345680237]","[834.7765502929688, 593.2408447265625, 0.9665578603744507]","[800.313232421875, 607.621826171875, 0.13576830923557281]","[852.0082397460938, 609.0599365234375, 0.13721533119678497]","[768.7218627929688, 780.1931762695312, 0.47357451915740967]","[916.6270141601562, 780.1931762695312, 0.5654395222663879]","[698.3593139648438, 968.5833740234375, 0.3683116137981415]","[979.8096923828125, 985.8405151367188, 0.36926165223121643]","[800.313232421875, 321.4410400390625]","[826.1607666015625, 608.3408813476562]",[137.00321211423505],[84.85197618399894],[63.69597122786245],[37.07104124228061],[94.80648652493652],[77.42466577249178],[100.3738527173506],[110.48034259159496],[69.31379670919722],[72.9210524579688],[127.8487640697639],[63.69597122786245],[153.37507001441816],[274.80648652493653],[162.61817924755525],[98.78034660190525],[190.10648987424437],[247.7202868328524],[183.60725574877156]
ANTONIO,43,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   1   1 ... 126 141 164]
 [  0   1   2 ...   2   2   1]
 [  0   0   0 ...   1   0   1]]","[900.1737060546875, 239.6699676513672, 1.2419666051864624]","[805.3871459960938, 327.4886169433594, 0.20228922367095947]","[834.1103515625, 328.9282531738281, 0.3425815999507904]","[872.8866577148438, 477.2121887207031, 0.1534336507320404]","[825.4933471679688, 459.9364013671875, 0.8745794296264648]","[954.747802734375, 537.677490234375, 0.6839867830276489]","[855.6527099609375, 598.142822265625, 0.8816007375717163]","[816.8764038085938, 611.099609375, 0.11000671982765198]","[874.3228149414062, 615.4186401367188, 0.14359363913536072]","[783.8446655273438, 778.0990600585938, 0.48277634382247925]","[933.2054443359375, 789.6162719726562, 0.4428812265396118]","[701.9835205078125, 963.8139038085938, 0.3847377598285675]","[986.3433227539062, 991.167236328125, 0.36821919679641724]","[819.748779296875, 328.20843505859375]","[845.599609375, 613.2591552734375]",[132.25079612577034],[84.8181051091214],[65.73283622503229],[36.45077964164861],[93.76318453038579],[77.68991271865166],[101.18843010416478],[113.78737933935905],[71.3236162232478],[75.2303455999795],[132.56730898335107],[62.86352074306052],[150.71794341661635],[270.89385687450607],[163.92672818826588],[96.88875297895378],[192.59894923519425],[247.024060163931],[183.9067293767317]
ANTONIO,44,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   1   1]
 [  0   0   0 ...   1   0   1]
 [  0   0   0 ... 160 138  62]]","[917.053466796875, 241.53793334960938, 1.582909345626831]","[822.2196044921875, 320.6230773925781, 0.1992587447166443]","[852.3939819335938, 322.0610046386719, 0.3244453966617584]","[884.0052490234375, 491.734619140625, 0.13420696556568146]","[849.5202026367188, 460.1005859375, 1.0027399063110352]","[963.0335083007812, 552.126953125, 0.49026307463645935]","[882.5684204101562, 599.5780639648438, 0.908907949924469]","[826.5302124023438, 612.5192260742188, 0.13706618547439575]","[892.6265869140625, 618.2708740234375, 0.11583078652620316]","[802.1032104492188, 775.0032958984375, 0.5183009505271912]","[952.9754028320312, 789.3824462890625, 0.4688843786716461]","[704.3955688476562, 963.3698120117188, 0.43563297390937805]","[988.8972778320312, 992.1280517578125, 0.3839542865753174]","[837.3067626953125, 321.342041015625]","[859.578369140625, 615.39501953125]",[134.9793859912474],[85.66868072987437],[70.14615844278575],[37.38657658019949],[91.19264084832973],[76.66999285147456],[98.54952238012915],[117.41623219114749],[70.57291961132411],[79.95276829884162],[130.68929473862696],[67.41784865421315],[147.24041813741374],[268.46434208042325],[165.47735200314483],[93.57627025364873],[198.86670981101832],[245.5995716020885],[189.3798486875175]
ANTONIO,45,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   1   0]
 [  0   0   0 ...   1   1   1]
 [  0   0   0 ... 163 163  93]]","[936.1738891601562, 244.4957275390625, 2.414667844772339]","[839.7344970703125, 323.6108703613281, 0.23458291590213776]","[874.2799072265625, 326.48779296875, 0.3001967668533325]","[822.4617919921875, 464.5796203613281, 0.10152781009674072]","[871.401123046875, 461.7027282714844, 0.9190073609352112]","[972.1587524414062, 575.3408203125, 0.2830432653427124]","[905.9465942382812, 594.040771484375, 0.9270789623260498]","[851.2496337890625, 611.30224609375, 0.12038975954055786]","[910.2647705078125, 621.3713989257812, 0.1347387135028839]","[823.9011840820312, 776.7247924804688, 0.5439092516899109]","[967.840576171875, 791.109375, 0.46660348773002625]","[711.62841796875, 952.2164916992188, 0.3380224406719208]","[992.3102416992188, 993.9317626953125, 0.33413273096084595]","[857.0072021484375, 325.04931640625]","[880.7572021484375, 616.3367919921875]",[134.50249506279312],[85.33872403487999],[96.98555248662119],[36.49784232287549],[91.2196675480688],[75.37000432398857],[99.3875007042017],[122.60953231828003],[71.26285664318225],[83.12075405240253],[130.8362289720869],[92.22502732000869],[119.5122898362543],[266.45904184797956],[164.1503367759198],[89.70500015633122],[203.22203161407833],[241.5802409338956],[191.8578974092203]
ANTONIO,46,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 1]]","[950.2125244140625, 243.9837646484375, 2.2063238620758057]","[861.128173828125, 323.11029052734375, 0.18597200512886047]","[889.8650512695312, 325.98760986328125, 0.29686254262924194]","[848.1965942382812, 465.53802490234375, 0.14183591306209564]","[894.1755981445312, 462.6607360839844, 1.0817428827285767]","[846.759765625, 577.7538452148438, 0.06071774289011955]","[931.5335083007812, 595.017822265625, 0.8870999813079834]","[869.749267578125, 610.8431396484375, 0.12222404778003693]","[938.7177734375, 619.47509765625, 0.11402657628059387]","[853.9439697265625, 777.7281494140625, 0.4383215010166168]","[981.8230590820312, 792.1148071289062, 0.3681837320327759]","[721.75439453125, 948.9290771484375, 0.3128081262111664]","[994.754638671875, 993.5277709960938, 0.3343411684036255]","[875.49658203125, 324.5489501953125]","[904.2335205078125, 615.1591186523438]",[132.84276058786895],[84.35267546981076],[95.18788702171862],[90.73358388077207],[88.19354170977063],[74.23823105511873],[95.41021510149851],[127.67284981723627],[75.9808255965483],[86.3264064494027],[131.50991488194182],[89.47011290813525],[175.54569685905346],[262.4757917235222],[166.0446893453481],[88.2762873048198],[212.26263471573776],[248.84689779986962],[190.3455808528544]
ANTONIO,47,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 2 0]
 [0 0 0 ... 1 1 0]]","[968.8469848632812, 242.06385803222656, 1.4544217586517334]","[878.193115234375, 321.1352233886719, 0.17967763543128967]","[908.4110107421875, 324.01055908203125, 0.26258164644241333]","[869.5593872070312, 463.463623046875, 0.12819790840148926]","[917.0447387695312, 459.1506652832031, 0.7846388816833496]","[866.6814575195312, 577.0388793945312, 0.08676757663488388]","[958.7742919921875, 589.9778442382812, 0.906225323677063]","[879.6320190429688, 607.229736328125, 0.10557836294174194]","[938.6289672851562, 610.1051025390625, 0.11408711969852448]","[892.5826416015625, 772.5607299804688, 0.42423340678215027]","[994.748046875, 785.499755859375, 0.37937501072883606]","[748.6876220703125, 929.265869140625, 0.2179749459028244]","[997.6259765625, 992.52294921875, 0.3406903147697449]","[893.3020629882812, 322.5728759765625]","[909.1304931640625, 608.6674194335938]",[133.17802819699486],[86.83328943627481],[93.47134345466995],[91.45153048179208],[86.34449894455365],[72.30903309727151],[85.52108207267594],[132.55980845074438],[72.25746474143773],[89.20355491844433],[133.65526123927995],[88.03587750067209],[177.98018702712213],[260.90891830096683],[165.96453415271787],[82.7308345151352],[227.03872637806847],[249.467217183897],[196.9460901770066]
ANTONIO,48,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  1  0 ...  0  0  0]
 [ 0  1  2 ...  0  1  0]
 [ 0  2  4 ... 22  1  2]]","[982.8250122070312, 238.5526580810547, 1.1157395839691162]","[892.1548461914062, 319.069580078125, 0.1395401656627655]","[931.013427734375, 320.50738525390625, 0.20349688827991486]","[892.1548461914062, 465.7253723144531, 0.10288888216018677]","[936.7703247070312, 454.2229309082031, 0.6773637533187866]","[889.2764892578125, 580.74951171875, 0.04825426638126373]","[988.581787109375, 587.9385375976562, 0.8526602387428284]","[899.3509521484375, 608.0677490234375, 0.095968097448349]","[951.1624145507812, 608.0677490234375, 0.08705813437700272]","[931.013427734375, 766.2259521484375, 0.34554803371429443]","[997.2171020507812, 790.6685791015625, 0.37721920013427734]","[774.1398315429688, 918.6329345703125, 0.22345812618732452]","[995.7778930664062, 994.8364868164062, 0.3024115562438965]","[911.5841064453125, 319.7884826660156]","[925.2567138671875, 608.0677490234375]",[131.24960117646597],[87.28459105349003],[90.0],[91.43346687335078],[87.53474941940085],[68.81989303262965],[78.6793270213716],[135.8274050986843],[75.84436842863838],[90.4038795115813],[136.03498987702406],[87.8809639892096],[181.43346687335077],[265.4157200592693],[161.2851436132288],[78.6793270213716],[237.1480780773127],[255.84436842863838],[194.55951108294295]
ANTONIO,49,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 160 139  62]
 [  0   0   0 ...   0   1   1]
 [  0   0   0 ...   0   1   0]]","[996.6426391601562, 235.3617401123047, 0.7259265780448914]","[911.713623046875, 314.5071105957031, 0.10526271164417267]","[941.9425659179688, 314.5071105957031, 0.2225620597600937]","[905.9556884765625, 461.2857971191406, 0.0796985849738121]","[959.21630859375, 448.334716796875, 0.4778505861759186]","[907.3952026367188, 577.8453369140625, 0.0293738916516304]","[1013.9163208007812, 574.96728515625, 0.7182141542434692]","[924.6688842773438, 603.7474365234375, 0.06109541654586792]","[960.6558227539062, 603.7474365234375, 0.0885314866900444]","[960.6558227539062, 769.2332153320312, 0.2713729441165924]","[1003.8399658203125, 780.7453002929688, 0.28443774580955505]","[822.4661865234375, 888.6707763671875, 0.1535763293504715]","[998.0821533203125, 995.1572265625, 0.251259982585907]","[926.828125, 314.5071105957031]","[942.662353515625, 603.7474365234375]",[131.4156719918997],[86.86651650666734],[92.24648608176133],[89.29243120573342],[82.64523523776131],[66.63766015942616],[77.7313353969318],[139.1630827612916],[76.28878226515405],[91.53824973725389],[135.45084451476762],[92.24648608176133],[177.04594512397207],[262.6452352377613],[163.99242492166485],[77.7313353969318],[241.43174736435984],[256.28878226515405],[195.24946747209984]
ANTONIO,50,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   1   0]
 [  0   0   0 ...   1   1   2]
 [  0   0   0 ... 165 157 148]]","[1011.777099609375, 230.639404296875, 0.76139235496521]","[919.8983154296875, 306.8856506347656, 0.08999919891357422]","[958.65966796875, 306.8856506347656, 0.2136828452348709]","[945.7392578125, 460.8168029785156, 0.05983360856771469]","[977.3225708007812, 446.4306945800781, 0.5978050827980042]","[1046.2315673828125, 571.589599609375, 0.04800830036401749]","[1041.9248046875, 570.1510620117188, 0.7283682227134705]","[964.402099609375, 593.1687622070312, 0.0539872832596302]","[974.4512939453125, 604.6776123046875, 0.07440649718046188]","[990.2429809570312, 764.3631591796875, 0.0957413911819458]","[1006.0346069335938, 780.1878662109375, 0.2591589093208313]","[850.9892578125, 889.5220947265625, 0.1287597417831421]","[994.5498046875, 995.9791259765625, 0.2541447579860687]","[939.2789916992188, 306.8856506347656]","[969.4266967773438, 598.9232177734375]",[133.55653629449353],[84.1061035432965],[80.47042020267031],[47.78590374266936],[82.38240459678413],[62.42808922218748],[81.41630729773063],[138.05132225568647],[79.79872440941313],[93.04651100152743],[130.549567248803],[80.47042020267031],[147.31548353999904],[262.3824045967841],[160.04568462540337],[32.5426762826643],[236.63501495795586],[210.92539447910838],[193.24778659211432]
ANTONIO,51,"[[ 1  5 29 ...  0  0  0]
 [84 21  7 ...  0  0  0]
 [ 4  5  1 ...  0  0  0]
 ...
 [ 0  5  3 ...  0  0  0]
 [ 1  2  1 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]","[1027.1949462890625, 230.50596618652344, 0.6675894260406494]","[946.8610229492188, 302.4914855957031, 0.07698264718055725]","[976.9862060546875, 303.93121337890625, 0.16313843429088593]","[972.6826171875, 459.419921875, 0.048059817403554916]","[997.0696411132812, 442.14337158203125, 0.6577330827713013]","[1081.707275390625, 567.398193359375, 0.1263635754585266]","[1067.36181640625, 555.8804931640625, 0.8560875654220581]","[984.1588745117188, 587.5541381835938, 0.05015023425221443]","[976.9862060546875, 587.5541381835938, 0.08145598322153091]","[1025.7603759765625, 764.638427734375, 0.1315402239561081]","[1011.4150390625, 777.5958862304688, 0.2564554810523987]","[883.7415161132812, 901.4110107421875, 0.27024611830711365]","[995.6351928710938, 994.9920654296875, 0.2592656910419464]","[961.923583984375, 303.21136474609375]","[980.572509765625, 587.5541381835938]",[131.91594832279625],[86.24756908916072],[80.6560648319756],[44.7237222642875],[81.73228809339942],[58.28297454523104],[76.77952891175697],[136.07806052221514],[79.73140810068008],[94.15157136308984],[134.33162076636447],[77.91983185501915],[144.06765743231193],[258.9961820064658],[156.55068645183164],[256.779528911757],[239.29853161045816],[79.73140810068008],[194.42016326240977]
ANTONIO,52,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[1041.495361328125, 227.13307189941406, 0.9898819327354431]","[959.613525390625, 304.8170166015625, 0.08047749102115631]","[988.3440551757812, 303.37841796875, 0.14374300837516785]","[939.502197265625, 454.4305114746094, 0.048024214804172516]","[1017.0745239257812, 435.7287902832031, 0.7296425104141235]","[1101.8294677734375, 562.3248291015625, 0.1803303062915802]","[1090.3372802734375, 547.9389038085938, 0.6569124460220337]","[1042.9320068359375, 592.5352172851562, 0.08165926486253738]","[998.399658203125, 595.4124145507812, 0.10333674401044846]","[1051.5511474609375, 755.0960083007812, 0.2180512547492981]","[1008.4553833007812, 783.8678588867188, 0.2927694320678711]","[929.4465942382812, 894.639404296875, 0.30334627628326416]","[995.5266723632812, 991.0250244140625, 0.2682141065597534]","[973.978759765625, 304.09771728515625]","[1020.6658325195312, 593.9738159179688]",[131.25859134134816],[80.85058694402062],[97.65591464797504],[33.610855509686765],[77.75232094863784],[56.859203506991975],[86.96496067397166],[131.18687435413835],[86.94567197194084],[93.57120667228165],[129.59199560267248],[100.52244800015643],[115.95494086171176],[260.6188421418277],[159.10688255835413],[270.66165433896236],[224.22191368016667],[90.64236563693154],[186.62553470034084]
ANTONIO,53,"[[ 1  1  3 ...  0  0  0]
 [66 92 98 ...  0  0  0]
 [ 4  4  1 ...  0  0  0]
 ...
 [ 9  2  3 ...  0  0  0]
 [ 1  2  1 ...  0  0  0]
 [ 3  2  1 ...  0  0  0]]","[1055.4300537109375, 225.64334106445312, 0.8427669405937195]","[978.0315551757812, 300.4395446777344, 0.05298609659075737]","[1008.1309204101562, 299.00115966796875, 0.14486029744148254]","[1086.9627685546875, 428.4560852050781, 0.18951858580112457]","[1038.2303466796875, 431.3329162597656, 0.5433564186096191]","[1119.9287109375, 539.2120361328125, 0.1714807003736496]","[1121.362060546875, 549.28076171875, 0.3502840995788574]","[1062.5965576171875, 588.1172485351562, 0.05723987892270088]","[1008.1309204101562, 586.6788940429688, 0.0831856057047844]","[1081.2294921875, 743.4631958007812, 0.22933731973171234]","[1015.2974243164062, 780.861328125, 0.17551307380199432]","[956.5319213867188, 913.1930541992188, 0.2393949329853058]","[995.231201171875, 993.7427978515625, 0.22281870245933533]","[993.0812377929688, 299.7203369140625]","[1035.36376953125, 587.3980712890625]",[130.0865080784044],[81.63860118765291],[49.60503650239519],[73.4246322868775],[77.18584226890523],[54.82314612498539],[83.16034589430016],[126.30407684904897],[87.88639916320406],[95.38479414602867],[131.55209310924852],[52.341057171719875],[203.81959578448232],[259.92174701921107],[157.63730385608014],[261.64760156223485],[223.14373095474878],[86.37365821997567],[187.49839498282464]
ANTONIO,54,"[[ 1  3 11 ...  0  0  0]
 [18  5  1 ...  0  0  0]
 [ 1  2  1 ...  0  0  0]
 ...
 [12 11 10 ...  0  0  0]
 [ 1  1  1 ...  0  0  0]
 [ 1  0  0 ...  0  0  0]]","[1069.9197998046875, 224.82748413085938, 0.5638339519500732]","[995.2024536132812, 298.22161865234375, 0.054325882345438004]","[1021.066162109375, 296.78253173828125, 0.169759139418602]","[1101.531005859375, 426.30157470703125, 0.10621321946382523]","[1056.988037109375, 429.1797790527344, 0.5014277100563049]","[1141.7635498046875, 535.6732788085938, 0.2909291982650757]","[1141.7635498046875, 537.1123046875, 0.4752923548221588]","[1075.6673583984375, 597.5545654296875, 0.057439904659986496]","[1023.93994140625, 587.4808959960938, 0.07609487324953079]","[1095.7835693359375, 744.3428344726562, 0.3222305476665497]","[1019.6293334960938, 790.3941040039062, 0.1806633174419403]","[1018.1925048828125, 954.4515991210938, 0.1395474076271057]","[992.3287963867188, 993.3071899414062, 0.1830386370420456]","[1008.13427734375, 297.5020751953125]","[1049.8037109375, 592.5177001953125]",[130.37008346492027],[81.960448816165],[50.30145015887943],[69.8038794775502],[74.82001563689569],[51.85216654734207],[82.19665933014079],[110.26868363211682],[91.21698582197746],[97.66273120319384],[131.59036535124477],[53.48617781602015],[199.50242931867078],[258.00472829388485],[157.0321509104464],[251.17642118396247],[208.07202430197603],[80.19692868523443],[186.4457453812164]
ANTONIO,55,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  5   1   2 ...   0   0   0]
 [  1   1   2 ...   0   0   0]
 [110 184  33 ...   0   0   0]]","[1083.9832763671875, 223.42562866210938, 1.0310368537902832]","[1053.857421875, 306.9380187988281, 0.05541819706559181]","[1030.9044189453125, 299.7386779785156, 0.14058449864387512]","[1114.109130859375, 427.8870544433594, 0.2110060304403305]","[1073.9412841796875, 429.326904296875, 0.9181990623474121]","[1164.31884765625, 528.6778564453125, 0.2132398784160614]","[1160.01513671875, 525.7981567382812, 0.5280306935310364]","[1079.6795654296875, 590.5922241210938, 0.07144012302160263]","[1036.642578125, 589.15234375, 0.09188437461853027]","[1111.239990234375, 748.9778442382812, 0.3141600489616394]","[1017.9932861328125, 793.6137084960938, 0.16321919858455658]","[1063.8994140625, 950.5594482421875, 0.22135962545871735]","[992.171142578125, 992.315673828125, 0.18215253949165344]","[1042.380859375, 303.3383483886719]","[1058.1611328125, 589.872314453125]",[117.50140359325476],[86.8477362670197],[63.519449938772595],[63.5194546229551],[71.62842799364168],[48.259929440114774],[78.7306653690686],[103.21617372549193],[95.21163102880998],[97.40432834840813],[149.34633267376495],[226.10520520991642],[180.00000468418253],[54.214009234909334],[156.63150144647312],[256.81452177565546],[204.48550835642334],[93.29533596533025],[182.19269731959815]
ANTONIO,56,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   1   1 ...   0   0   0]
 [  2   1  10 ...   0   0   0]
 [  1  11 182 ...   0   0   0]]","[1100.6873779296875, 231.36599731445312, 0.6634050011634827]","[1021.6475830078125, 303.3139343261719, 0.05174931138753891]","[1050.3892822265625, 300.4360046386719, 0.12072693556547165]","[1130.8662109375, 431.3812561035156, 0.19934046268463135]","[1090.627685546875, 429.94232177734375, 0.8850548267364502]","[1181.164306640625, 524.9136352539062, 0.179931640625]","[1185.4755859375, 523.4746704101562, 0.5112729072570801]","[1093.501953125, 599.739501953125, 0.0760938748717308]","[1048.9522705078125, 599.739501953125, 0.08754932880401611]","[1120.806640625, 759.4639892578125, 0.2682360112667084]","[1024.521728515625, 788.2431640625, 0.20947882533073425]","[1115.058349609375, 956.6012573242188, 0.24705350399017334]","[994.3428955078125, 989.6973266601562, 0.20888692140579224]","[1036.0184326171875, 301.8749694824219]","[1071.22705078125, 599.739501953125]",[132.52621617257915],[83.25872103567708],[49.541725836872594],[61.73035517366009],[72.73966139969677],[44.5998819486314],[80.29913532991358],[91.67020433412571],[97.38451326239856],[98.5198362987048],[130.73250486309792],[55.25973965881531],[192.1886293367875],[258.4576752216395],[151.86022054893465],[260.2991353299136],[191.37106900421213],[97.38451326239856],[181.13532303630623]
ANTONIO,57,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1   2   1 ...   0   0   0]
 [  1   0  20 ...   0   0   0]
 [  2  12 185 ...   0   0   0]]","[1112.889892578125, 237.08734130859375, 1.0937395095825195]","[1082.6475830078125, 316.2239685058594, 0.06629595905542374]","[1059.605712890625, 301.8354797363281, 0.21917061507701874]","[1140.251953125, 437.0871276855469, 0.2171311229467392]","[1108.569580078125, 431.331787109375, 0.7830458879470825]","[1199.2965087890625, 521.9791259765625, 0.2162504643201828]","[1205.0570068359375, 521.9791259765625, 0.7943642735481262]","[1107.1295166015625, 595.3604125976562, 0.08386681973934174]","[1063.9261474609375, 596.7991943359375, 0.0984472781419754]","[1135.931640625, 768.0220336914062, 0.35228654742240906]","[1027.92333984375, 788.1658935546875, 0.25812387466430664]","[1157.5333251953125, 962.2664794921875, 0.2707015573978424]","[993.3607177734375, 991.04345703125, 0.2501845955848694]","[1071.126708984375, 309.02972412109375]","[1085.52783203125, 596.079833984375]",[120.13554061018984],[87.12791489410797],[64.51714929958962],[55.18039933510076],[69.2878863490839],[43.212497713944174],[80.52954580322],[83.65428149478647],[100.65480813997216],[99.66820111973269],[146.99237428391817],[212.53430869390817],[170.66325003551114],[37.305318482356334],[153.92461136486028],[262.43701646639306],[183.12473569156649],[102.56211709433505],[179.01339297976054]
ANTONIO,58,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1 153 120 ...   0   0   0]
 [  2  89 160 ...   0   0   0]
 [  8  91 173 ...   0   0   0]]","[1131.47265625, 237.90341186523438, 1.08640718460083]","[1049.46630859375, 308.3734130859375, 0.07387480139732361]","[1079.6790771484375, 308.3734130859375, 0.229416623711586]","[1157.369384765625, 452.1897277832031, 0.1667158454656601]","[1125.7177734375, 436.36993408203125, 1.1108123064041138]","[1219.23388671875, 528.4124145507812, 0.2182176113128662]","[1223.5499267578125, 526.9741821289062, 0.9601990580558777]","[1111.3306884765625, 590.2533569335938, 0.09727676212787628]","[1079.6790771484375, 591.6915893554688, 0.1253381371498108]","[1147.29833984375, 772.900146484375, 0.38593828678131104]","[1040.833984375, 778.6527709960938, 0.2906873822212219]","[1201.9693603515625, 965.614013671875, 0.36670613288879395]","[994.7953491210938, 991.5009765625, 0.26344582438468933]","[1064.57275390625, 308.3734130859375]","[1095.5048828125, 590.9724731445312]",[133.5112782470121],[83.75350637154732],[53.119690632019605],[50.93623274607309],[70.21699665841251],[42.80336737829082],[78.859595897763],[74.16188446036853],[101.73740082751486],[102.20494371863593],[130.24222812453525],[53.119690632019605],[177.8165421140535],[250.2169966584125],[152.5863707198783],[261.46129608182497],[175.30228856260553],[104.33910101157682],[180.46754289112107]
ANTONIO,59,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 2 13  1 ...  0  0  0]
 [ 3  2 70 ...  0  0  0]
 [ 4 81 14 ...  0  0  0]]","[1145.461181640625, 241.48135375976562, 1.0213062763214111]","[1118.135009765625, 324.9100036621094, 0.09383641928434372]","[1089.37060546875, 310.5257568359375, 0.16957303881645203]","[1174.2255859375, 444.29925537109375, 0.17107103765010834]","[1141.146484375, 439.9840087890625, 0.9856886863708496]","[1237.50732421875, 530.6047973632812, 0.12056948244571686]","[1238.9454345703125, 530.6047973632812, 0.9524417519569397]","[1131.0789794921875, 593.8955078125, 0.0947752371430397]","[1092.2470703125, 595.3339233398438, 0.11079990863800049]","[1162.7198486328125, 778.013916015625, 0.4870965778827667]","[1046.2239990234375, 789.5213623046875, 0.29384130239486694]","[1231.75439453125, 962.1323852539062, 0.4429728090763092]","[994.4481201171875, 990.9007568359375, 0.2865321934223175]","[1103.7528076171875, 317.7178955078125]","[1111.6630859375, 594.61474609375]",[118.68270019403273],[88.36364217116741],[64.83527007352558],[53.75004459768631],[68.20142227810008],[42.81827758062573],[80.2489298779666],[69.44665034594898],[103.33327824500674],[104.4187998769623],[149.68094197713467],[218.2670093839496],[168.91477452416072],[41.63306433337641],[154.61685530252564],[262.37041265414916],[169.19772046798238],[105.45456783023826],[181.08552163195557]
