etiqueta,frame,mascara,nose,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,mid_shoulder,mid_hip,nose_mid_shoulder,mid_shoulder_mid_hip,left_shoulder_left_elbow,left_elbow_left_wrist,right_shoulder_right_elbow,right_elbow_right_wrist,left_hip_left_knee,left_knee_left_ankle,right_hip_right_knee,right_knee_right_ankle,mid_shoulder_angle,left_shoulder_angle,left_elbow_angle,right_shoulder_angle,right_elbow_angle,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle
JULIO,42,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[1010.9816284179688, 255.7480010986328, 2.8472001552581787]","[920.4542846679688, 326.22076416015625, 0.18491476774215698]","[944.8823852539062, 330.5354309082031, 0.3791707456111908]","[924.76513671875, 484.4249267578125, 0.07999363541603088]","[939.134521484375, 471.48095703125, 0.6367761492729187]","[908.9588012695312, 580.7857055664062, 0.08033428341150284]","[977.9319458007812, 602.3590087890625, 0.7156012654304504]","[937.6976318359375, 596.6061401367188, 0.10800851136445999]","[970.747314453125, 598.0443115234375, 0.1083206906914711]","[944.8823852539062, 760.5631103515625, 0.42034026980400085]","[990.8644409179688, 772.0689086914062, 0.3219239115715027]","[804.06201171875, 868.4297485351562, 0.26044467091560364]","[992.3013916015625, 956.1610717773438, 0.3027520477771759]","[932.6683349609375, 328.37811279296875]","[954.2224731445312, 597.3251953125]",[137.15622929553385],[85.4179562359164],[88.43915279025856],[99.31543308530803],[92.33527066051381],[73.48809609910153],[87.49084865133914],[142.5483385279582],[83.40591515648295],[89.55278086724589],[128.26172694038257],[78.42240220924093],[190.87628029504947],[262.31865890564745],[161.1528254385877],[84.99927531995694],[235.0574898766191],[260.9141306008413],[186.14686571076294]
JULIO,43,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [2 2 1 ... 0 0 0]
 [1 1 1 ... 0 0 0]
 [4 1 5 ... 0 0 0]]","[1029.8199462890625, 256.6317443847656, 0.937518298625946]","[942.084716796875, 321.42791748046875, 0.1591448336839676]","[965.09716796875, 331.50732421875, 0.3288203477859497]","[943.52294921875, 481.25848388671875, 0.07407265901565552]","[962.2206420898438, 468.2992858886719, 0.5464334487915039]","[930.5784301757812, 579.1727294921875, 0.05073045566678047]","[1008.2457275390625, 596.4517211914062, 0.9785419702529907]","[962.2206420898438, 583.4924926757812, 0.06256984919309616]","[976.603515625, 583.4924926757812, 0.08816008269786835]","[983.7948608398438, 756.2823486328125, 0.1450909972190857]","[1002.4925537109375, 767.8016357421875, 0.23881570994853973]","[842.8431396484375, 862.8359985351562, 0.22625380754470825]","[992.4246215820312, 957.870361328125, 0.25327473878860474]","[953.5909423828125, 326.4676208496094]","[969.412109375, 583.4924926757812]",[137.50618476720777],[86.47760239131871],[89.48443889352131],[97.530980042278],[91.20466512603087],[70.24459041496166],[82.88298714073076],[142.91223298627227],[82.00424433871136],[93.03212120959034],[128.97141762411093],[65.83111805884795],[188.0465411487567],[247.55134429135754],[159.0399252889308],[82.88298714073076],[240.02924584554154],[262.0042443387114],[191.027876870879]
JULIO,44,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [186  89   1 ...   0   0   0]
 [ 75   4   1 ...   0   0   0]
 [  1   2   3 ...   0   0   0]]","[1045.8494873046875, 252.629150390625, 2.5928168296813965]","[959.7578735351562, 323.1024169921875, 0.1285962164402008]","[978.4110107421875, 331.7317810058594, 0.3041360080242157]","[1017.15234375, 472.6783447265625, 0.0488877072930336]","[985.5853881835938, 472.6783447265625, 0.5465877056121826]","[1037.2403564453125, 592.0514526367188, 0.03965538367629051]","[1034.37060546875, 592.0514526367188, 0.6932672262191772]","[1009.9779663085938, 579.1073608398438, 0.056679386645555496]","[984.1504516601562, 592.0514526367188, 0.13046304881572723]","[1031.5008544921875, 750.2567138671875, 0.24446798861026764]","[1004.2384643554688, 768.9536743164062, 0.2794688940048218]","[879.4055786132812, 866.7532958984375, 0.19972346723079681]","[991.3248291015625, 957.3618774414062, 0.2507418394088745]","[969.08447265625, 327.4171142578125]","[997.064208984375, 585.5794067382812]",[135.7473969936681],[83.81440357353942],[69.00746179345936],[80.44780633114374],[87.08607947291776],[67.77122322398102],[82.83239438908117],[142.5498793127864],[83.5215667902583],[93.9209620606776],[128.06700657987133],[44.18112530875522],[191.4403445376844],[242.25975453240224],[160.68514375106326],[289.451255485444],[239.71748492370523],[110.14042788662111],[190.3993952704193]
JULIO,45,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 28   2   1 ...  12 139 140]
 [  1   1   1 ... 120 142  92]
 [  1   1   1 ... 144 137  38]]","[1061.544189453125, 252.6309814453125, 0.639079213142395]","[975.3175048828125, 320.2137145996094, 0.12242905795574188]","[996.8742065429688, 331.7171325683594, 0.25817304849624634]","[1032.802001953125, 474.0722351074219, 0.17928853631019592]","[1009.8081665039062, 468.320556640625, 0.5495733022689819]","[1065.8555908203125, 590.5446166992188, 0.15286877751350403]","[1062.9813232421875, 586.2307739257812, 0.5728640556335449]","[1035.67626953125, 587.6687622070312, 0.08967990428209305]","[1002.6226806640625, 594.8583984375, 0.119723379611969]","[1061.544189453125, 742.9652099609375, 0.31294625997543335]","[1005.4968872070312, 780.3513793945312, 0.2714652121067047]","[920.7073364257812, 869.5030517578125, 0.23652783036231995]","[991.1257934570312, 960.0925903320312, 0.27197521924972534]","[986.0958251953125, 325.9654235839844]","[1019.1494750976562, 591.2635498046875]",[135.81400982726672],[82.89808143075274],[69.51334656754376],[74.15663757198679],[84.59121413792704],[65.72638233881311],[80.54299834737434],[138.06122194134426],[89.1122751606713],[94.57132298411663],[127.084071603486],[41.42732188657528],[184.64329100444303],[236.5053242199678],[161.13516820088608],[272.81441322067656],[237.5182235939699],[101.38389207415477],[185.45904782344533]
JULIO,46,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1   3  42 ... 135 154 113]
 [  0   1 171 ...  12  95 102]
 [  1  88 159 ...   5   1  25]]","[1078.051025390625, 252.50149536132812, 1.831153392791748]","[991.977294921875, 321.5406494140625, 0.11363717168569565]","[1016.3648681640625, 328.7322692871094, 0.2777872085571289]","[951.8096313476562, 461.057373046875, 0.058092325925827026]","[1032.1451416015625, 468.2489318847656, 0.40447530150413513]","[977.6317138671875, 593.3824462890625, 0.16781741380691528]","[1090.9620361328125, 580.4375610351562, 0.40443524718284607]","[1053.6634521484375, 590.5057983398438, 0.0687503069639206]","[1020.6685791015625, 599.1356811523438, 0.08903762698173523]","[1088.0928955078125, 741.5289916992188, 0.32111409306526184]","[1016.3648681640625, 780.3634643554688, 0.23215346038341522]","[957.5479125976562, 881.045654296875, 0.2040114849805832]","[991.977294921875, 957.2764282226562, 0.25083044171333313]","[1004.1710815429688, 325.136474609375]","[1037.166015625, 594.8207397460938]",[135.4868411968673],[83.02472587189952],[106.06141260318124],[78.95799367119213],[83.54688701064504],[62.33342098435887],[77.1575037100394],[133.09728477703908],[91.36037715043584],[97.8487955125023],[127.53788467503223],[89.6311538595413],[152.8965810680109],[247.1167601900919],[158.78653397371383],[271.81499349829915],[235.9397810669997],[106.01786693869556],[186.48841836206645]
JULIO,47,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 57   1   1 ...   2   2   1]
 [  9   1  16 ...  69 123 123]
 [ 74   4 192 ...   1   2   1]]","[1097.29150390625, 253.09552001953125, 1.103190302848816]","[1005.3556518554688, 322.1299743652344, 0.11220543831586838]","[1034.085693359375, 335.07391357421875, 0.244270458817482]","[973.7527465820312, 467.3899841308594, 0.09287741780281067]","[1051.3236083984375, 470.266357421875, 0.4589084982872009]","[990.9907836914062, 593.9530639648438, 0.1691323071718216]","[1121.7120361328125, 579.5709228515625, 0.5831350088119507]","[1064.2520751953125, 593.9530639648438, 0.04746698960661888]","[1034.085693359375, 595.391357421875, 0.07940713316202164]","[1113.093017578125, 740.6513671875, 0.43859389424324036]","[1022.5936889648438, 775.1685180664062, 0.1886308342218399]","[1009.6651611328125, 916.1138916015625, 0.09062089771032333]","[986.6812744140625, 950.6310424804688, 0.16813722252845764]","[1019.720703125, 328.6019287109375]","[1049.1689453125, 594.6722412109375]",[135.77264136559256],[83.68429837311524],[102.27405458481935],[82.24397396840433],[82.73362521419523],[57.21984029475599],[71.58561427954719],[120.51758018385131],[93.6575763588751],[101.56713659192785],[127.91165700752269],[78.02083646461735],[159.969919383585],[238.48021473799866],[154.48621508056078],[254.3154612713925],[228.93196590430412],[96.38716996673776],[187.90956023305273]
JULIO,48,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [164  12  83 ...   0   0   0]
 [ 29 170  12 ...   0   0   0]
 [  2  10 136 ...   0   0   0]]","[1114.8165283203125, 254.5548095703125, 2.4017984867095947]","[1024.4637451171875, 325.0330810546875, 0.11204737424850464]","[1051.7130126953125, 332.2247314453125, 0.2513606548309326]","[990.043701171875, 464.55126953125, 0.13454291224479675]","[1071.7913818359375, 464.55126953125, 0.5853543281555176]","[1004.3853759765625, 595.4395141601562, 0.2065368890762329]","[1152.10498046875, 583.932861328125, 0.6237273812294006]","[1073.2255859375, 582.4945068359375, 0.05619712173938751]","[1048.8446044921875, 595.4395141601562, 0.08285170793533325]","[1137.76318359375, 742.1493530273438, 0.3640800416469574]","[1028.7662353515625, 773.7926025390625, 0.2100621610879898]","[1053.147216796875, 906.119140625, 0.16268666088581085]","[991.477783203125, 952.1458740234375, 0.2018187940120697]","[1038.08837890625, 328.62890625]","[1061.03515625, 588.967041015625]",[136.00827624659112],[84.96284136180604],[103.85850285622575],[83.74693721662841],[81.3721223616894],[56.06942745784614],[67.98986526382687],[117.29581922498106],[96.42311589225328],[101.80877627694294],[128.95456511521493],[89.07406376970694],[159.88843436040264],[246.5876832751706],[154.69730509615675],[275.9560262371516],[229.3059539611542],[124.38881545017298],[185.38566038468966]
JULIO,49,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [166 140 182 ...   0   0   0]
 [147  70   6 ...   0   0   0]
 [  2 111 166 ...   0   0   0]]","[1131.394775390625, 256.677734375, 2.94638729095459]","[1040.9825439453125, 327.1437072753906, 0.11805874109268188]","[1066.8145751953125, 334.3341064453125, 0.29229024052619934]","[1012.2802124023438, 469.5137023925781, 0.12151457369327545]","[1089.7764892578125, 466.6375427246094, 0.7125259637832642]","[1015.1504516601562, 596.0648193359375, 0.26004987955093384]","[1174.4482421875, 571.6174926757812, 0.7301917672157288]","[1079.7305908203125, 585.998291015625, 0.07337065786123276]","[1061.07421875, 597.5029296875, 0.11875593662261963]","[1154.356689453125, 742.7490844726562, 0.3425000309944153]","[1035.2420654296875, 765.7583618164062, 0.2613728940486908]","[1104.1275634765625, 923.947265625, 0.20016667246818542]","[993.6237182617188, 954.14697265625, 0.23561081290245056]","[1053.8985595703125, 330.7388916015625]","[1070.40234375, 591.7506103515625]",[136.29839060082864],[86.38200146673464],[101.39826167915986],[88.70072734254924],[80.15411009116855],[51.11203038597641],[64.54176105649988],[105.49366430695606],[98.7284316437734],[102.45755267462575],[130.08361086590602],[85.84367097989072],[167.3024656633894],[244.599393749862],[150.95792029480788],[276.2020685311567],[220.95190325045618],[130.3890740972625],[183.72912103085233]
JULIO,50,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1 114  99 ...   0   0   0]
 [  1   4   6 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]","[1145.298828125, 258.7023010253906, 2.1806681156158447]","[1062.0206298828125, 327.7720642089844, 0.12971147894859314]","[1084.993896484375, 334.9668273925781, 0.32127243280410767]","[1023.2531127929688, 468.7894592285156, 0.09565462917089462]","[1107.96728515625, 470.2283935546875, 0.9137141704559326]","[1033.303955078125, 592.5394287109375, 0.37674957513809204]","[1201.29638671875, 576.7109375, 0.7433972954750061]","[1095.044677734375, 589.6614990234375, 0.09191960096359253]","[1073.50732421875, 602.612060546875, 0.14382240176200867]","[1169.7080078125, 743.6295166015625, 0.49049118161201477]","[1044.7906494140625, 770.9695434570312, 0.3815442621707916]","[1156.7855224609375, 935.0101928710938, 0.325796902179718]","[994.5365600585938, 952.2777099609375, 0.2709776759147644]","[1073.50732421875, 331.36944580078125]","[1084.2760009765625, 596.1367797851562]",[134.65270399395175],[87.67093682835606],[105.37161762458167],[85.35668908251856],[80.36063242900872],[48.76630165913867],[64.12997649856516],[93.86288583950413],[99.67976340433927],[105.49204286532888],[133.01823283440433],[87.9822019638259],[159.9850714579369],[242.97104310854263],[148.40566923012994],[275.1487643927809],[209.732909340939],[130.698551298555],[185.81227946098963]
JULIO,51,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1   1   2 ... 160 163 107]
 [  0   4   1 ...   2   0   0]
 [  0   0   0 ...   0   0   0]]","[1167.469970703125, 260.5285949707031, 3.6871280670166016]","[1081.3494873046875, 331.0536193847656, 0.16119074821472168]","[1102.879638671875, 335.3714904785156, 0.33497729897499084]","[1039.724609375, 469.2251281738281, 0.0986296683549881]","[1127.2803955078125, 472.1036682128906, 0.7619973421096802]","[1051.207275390625, 600.2001342773438, 0.3127799928188324]","[1224.8836669921875, 575.7322387695312, 0.6513216495513916]","[1121.5390625, 600.2001342773438, 0.09367333352565765]","[1094.2674560546875, 601.639404296875, 0.1634923815727234]","[1184.694091796875, 751.3251953125, 0.49184054136276245]","[1049.77197265625, 775.7930908203125, 0.3682132363319397]","[1206.2242431640625, 942.7501831054688, 0.44351428747177124]","[992.3583374023438, 955.703857421875, 0.2870779037475586]","[1092.114501953125, 333.2125549316406]","[1107.9033203125, 600.9197998046875]",[136.0338432639854],[86.62472358788342],[106.76519804222765],[84.98965140168269],[79.88170545309984],[46.71504216923591],[67.31999316090112],[83.58273835008654],[104.33220544559467],[107.69907093064407],[130.59088032389803],[95.42490744435622],[158.22445335945505],[248.54154011536212],[146.83333671613607],[250.3411397205022],[196.26274518918544],[107.35306926162465],[183.3668654850494]
JULIO,52,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   1   4]
 [  1   1   1 ...   1  30 160]
 [  0   0   0 ... 127  50   0]]","[1180.3743896484375, 265.3375549316406, 2.9102892875671387]","[1095.6666259765625, 334.4406433105469, 0.165955051779747]","[1118.6383056640625, 341.6388854980469, 0.40876027941703796]","[1065.516357421875, 475.5260925292969, 0.14726200699806213]","[1145.9169921875, 476.9657287597656, 0.7919641733169556]","[1065.516357421875, 599.3357543945312, 0.3223341703414917]","[1242.110595703125, 571.9824829101562, 0.9075062870979309]","[1132.9954833984375, 600.775390625, 0.10546212643384933]","[1111.4595947265625, 600.775390625, 0.18550260365009308]","[1194.731689453125, 759.1365966796875, 0.44343018531799316]","[1064.0806884765625, 766.3348388671875, 0.333459734916687]","[1247.8533935546875, 941.9718627929688, 0.357528418302536]","[995.1658935546875, 949.1701049804688, 0.3240227997303009]","[1107.1524658203125, 338.0397644042969]","[1122.2275390625, 600.775390625]",[135.2040602369438],[86.71612069400321],[102.06278723329301],[90.0],[78.60325135663918],[44.64736402787902],[68.70196234594034],[73.79909001778069],[105.96977566494661],[110.65257401144825],[131.51206045705942],[84.6642540834103],[167.937212766707],[241.2047182067565],[146.04411267123984],[248.70196234594033],[185.09712767184038],[105.96977566494661],[184.68279834650164]
JULIO,53,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...  32  65 160]
 [  0   0   0 ...   6 164 127]
 [  0   0   0 ...  65 161  16]]","[1201.9447021484375, 270.10797119140625, 2.6354780197143555]","[1115.6827392578125, 333.4163818359375, 0.19069772958755493]","[1140.12353515625, 344.927001953125, 0.4277243912220001]","[1085.4910888671875, 475.8603515625, 0.08709315955638885]","[1163.1268310546875, 477.2991027832031, 1.3394221067428589]","[1091.241943359375, 595.2830200195312, 0.2787019610404968]","[1263.7657470703125, 580.8947143554688, 0.9006125330924988]","[1145.87451171875, 595.2830200195312, 0.1335793286561966]","[1124.3089599609375, 605.3547973632812, 0.1989227682352066]","[1207.695556640625, 767.9422607421875, 0.38358521461486816]","[1071.114013671875, 770.8199462890625, 0.4844960868358612]","[1278.142822265625, 943.479248046875, 0.4467828571796417]","[997.7914428710938, 946.3568725585938, 0.3306806683540344]","[1127.903076171875, 339.17169189453125]","[1135.091796875, 600.3189086914062]",[136.99222473626452],[88.42319067271075],[101.9669953726776],[87.24302470065311],[80.14172998192548],[45.829410899988744],[70.29997454619556],[68.1332073757134],[107.82193939410303],[112.67051525616901],[131.43096593644626],[76.74835807217805],[165.2760293279755],[234.9233132936892],[145.68768091806328],[275.3341232434806],[177.83323282951784],[132.85583940136223],[184.848575862066]
JULIO,54,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  2  3 11]
 [ 0  0  0 ...  1  1  1]
 [ 0  0  0 ...  0  0  3]]","[1218.580322265625, 270.4058837890625, 1.2514704465866089]","[1138.094482421875, 335.1361389160156, 0.20079189538955688]","[1156.7786865234375, 346.6437072753906, 0.4564383327960968]","[1192.7099609375, 486.17333984375, 0.100049689412117]","[1179.774658203125, 480.4195861816406, 0.9443674087524414]","[1122.2847900390625, 588.3032836914062, 0.143662229180336]","[1278.9447021484375, 582.5494995117188, 0.8463016748428345]","[1158.2159423828125, 592.61865234375, 0.11526807397603989]","[1146.718017578125, 591.18017578125, 0.19423416256904602]","[1217.14306640625, 772.4248657226562, 0.3141823410987854]","[1087.7908935546875, 769.5479125976562, 0.5616479516029358]","[1294.75439453125, 946.4772338867188, 0.41266128420829773]","[997.2443237304688, 947.9157104492188, 0.36973240971565247]","[1147.4365234375, 340.8899230957031]","[1152.467041015625, 591.8994140625]",[135.26690489056816],[88.8518806776094],[70.1198664288726],[124.58876304122846],[80.24622616251416],[45.842403574429454],[71.85469835882552],[65.96752955243554],[108.28194015757882],[116.91415664640107],[133.58497578704126],[38.49085691565479],[234.46889661235588],[228.6175509433561],[145.59617741191528],[244.72354294113265],[174.11283119361002],[101.15093459848474],[188.63221648882225]
JULIO,55,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 156 164 147]
 [  0   0   0 ...   2   2   1]
 [  0   0   0 ...   1   1   3]]","[1233.77880859375, 272.00640869140625, 1.5129376649856567]","[1153.326171875, 336.7489318847656, 0.21707381308078766]","[1174.8759765625, 348.2587585449219, 0.49006590247154236]","[1207.9190673828125, 487.8149108886719, 0.11786416918039322]","[1199.2991943359375, 482.0600280761719, 0.9790109992027283]","[1140.396240234375, 591.4030151367188, 0.16584175825119019]","[1292.6817626953125, 587.0867919921875, 1.2138599157333374]","[1189.242431640625, 604.3515014648438, 0.1454150378704071]","[1161.946044921875, 605.7902221679688, 0.22891616821289062]","[1233.77880859375, 772.6821899414062, 0.4164346158504486]","[1103.0430908203125, 768.365966796875, 0.5926126837730408]","[1299.864990234375, 949.6450805664062, 0.4860461354255676]","[1003.913818359375, 938.13525390625, 0.37030354142189026]","[1164.10107421875, 342.50384521484375]","[1175.59423828125, 605.0708618164062]",[134.66495537022672],[87.49363147791665],[70.13093239876457],[123.09790061061842],[79.65548377913495],[48.35870734178831],[75.1804375438133],[69.52202718880315],[109.91600063140318],[120.28090381392644],[132.82867610768994],[42.02410014364369],[232.96696821185387],[231.54865152401408],[148.70322356265336],[258.1975554348952],[174.34158964498985],[112.9331185224851],[190.36490318252328]
JULIO,56,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 1 ... 0 0 0]
 [0 0 0 ... 1 0 0]
 [0 0 0 ... 9 9 0]]","[1251.586669921875, 269.99365234375, 2.678853988647461]","[1166.7689208984375, 341.9822692871094, 0.23194999992847443]","[1195.5206298828125, 352.0606384277344, 0.440999835729599]","[1135.1419677734375, 478.7605895996094, 0.06664440035820007]","[1212.771728515625, 480.20037841796875, 1.0822179317474365]","[1163.893798828125, 595.3821411132812, 0.18092305958271027]","[1304.77734375, 591.0628662109375, 0.7999877333641052]","[1204.146240234375, 596.8218994140625, 0.13553206622600555]","[1185.45751953125, 596.8218994140625, 0.22457559406757355]","[1245.8363037109375, 773.9138793945312, 0.5036424994468689]","[1119.32861328125, 772.4740600585938, 0.48771464824676514]","[1310.5277099609375, 952.4456176757812, 0.5142856240272522]","[1008.63427734375, 936.608154296875, 0.4173194169998169]","[1181.144775390625, 347.0214538574219]","[1194.8018798828125, 596.8218994140625]",[132.44290442171848],[86.87063725163671],[103.01956110638064],[76.15051133825406],[82.33252895945266],[50.31046347114047],[76.75293133852098],[70.08189365461331],[110.63017535835415],[123.99627898066481],[134.42773282991823],[83.70240872485017],[153.1309502318734],[243.01537657792218],[147.9779345116878],[256.75293133852097],[173.32896231609234],[110.63017535835415],[193.36610362231067]
JULIO,57,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   1 ...   1   0   0]
 [  0   0   1 ...   0   1   0]
 [  0   0   0 ... 133  24   1]]","[1270.051513671875, 267.9517822265625, 2.2615585327148438]","[1186.603759765625, 339.83782958984375, 0.21747228503227234]","[1215.37890625, 347.0263977050781, 0.3437836766242981]","[1239.8377685546875, 490.7984619140625, 0.1113271564245224]","[1232.6439208984375, 483.6098327636719, 0.8399448394775391]","[1183.726318359375, 595.7520141601562, 0.15594810247421265]","[1310.336669921875, 592.8765869140625, 0.9653128385543823]","[1231.2052001953125, 595.7520141601562, 0.1125551089644432]","[1209.6239013671875, 594.3143310546875, 0.21167394518852234]","[1264.2965087890625, 772.5916748046875, 0.43840014934539795]","[1149.1961669921875, 768.2785034179688, 0.4160243272781372]","[1313.2142333984375, 950.8690185546875, 0.4026557505130768]","[1025.463134765625, 923.55224609375, 0.32088330388069153]","[1200.9913330078125, 343.43212890625]","[1220.41455078125, 595.033203125]",[132.4567216872919],[85.58560897831453],[70.57556401156853],[118.13035305168835],[82.79565869703839],[54.58574967306687],[79.4010437719153],[74.65618589921161],[109.15504655576892],[128.55030021378286],[133.12888729102266],[56.549043392996886],[227.55478904011983],[248.76925246983734],[151.7900909760285],[255.58995882095024],[175.25514212729632],[105.34363895452331],[199.3952536580139]
JULIO,58,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   1   0   2]
 [  0   0   0 ... 126 118  26]]","[1281.01416015625, 265.00860595703125, 2.268573045730591]","[1201.836669921875, 336.9765319824219, 0.23531915247440338]","[1233.5076904296875, 344.17333984375, 0.438792884349823]","[1260.8599853515625, 499.6241149902344, 0.09206130355596542]","[1246.4639892578125, 476.5943908691406, 0.9632167220115662]","[1204.7158203125, 594.621826171875, 0.12005428969860077]","[1317.00390625, 594.621826171875, 1.2442758083343506]","[1247.903564453125, 604.6973876953125, 0.10558648407459259]","[1227.7493896484375, 593.1824951171875, 0.1937035471200943]","[1275.255859375, 768.7843627929688, 0.44105732440948486]","[1183.1219482421875, 770.2236938476562, 0.4412172734737396]","[1311.24560546875, 951.5828857421875, 0.4435117244720459]","[1050.6796875, 906.9628295898438, 0.3069371283054352]","[1217.672119140625, 340.574951171875]","[1237.826416015625, 598.93994140625]",[129.97077652735277],[85.53955668116156],[70.05463001780475],[120.58331880869737],[84.41187077825161],[59.135056453834316],[80.53616059938099],[78.86194502451268],[104.14801743979777],[134.08547953809483],[135.56878015380877],[57.252244337045575],[230.52868879089263],[251.6096855301879],[154.72318567558273],[230.7952409217871],[178.3257844251317],[74.40679880551315],[209.93746209829706]
JULIO,59,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   1   1]
 [  0   0   0 ...   2   0   0]
 [  0   0   0 ... 158 121  95]]","[1300.26025390625, 263.27484130859375, 1.1097700595855713]","[1216.7398681640625, 335.1971130371094, 0.2087094485759735]","[1249.8599853515625, 339.5124816894531, 0.4086475074291229]","[1274.340087890625, 486.2339782714844, 0.10764511674642563]","[1262.820068359375, 483.3570556640625, 0.6965119242668152]","[1318.980224609375, 596.9942626953125, 0.061071157455444336]","[1320.4202880859375, 595.5558471679688, 1.2703742980957031]","[1272.900146484375, 592.678955078125, 0.08575540035963058]","[1249.8599853515625, 594.117431640625, 0.18418052792549133]","[1290.18017578125, 772.4846801757812, 0.3312261402606964]","[1235.4598388671875, 760.9771118164062, 0.47774097323417664]","[1311.7802734375, 947.9751586914062, 0.33920878171920776]","[1077.0592041015625, 894.7526245117188, 0.27673691511154175]","[1233.2999267578125, 337.35479736328125]","[1261.380126953125, 593.398193359375]",[132.11019631821927],[83.74140121781906],[69.1248844864316],[68.04889994448129],[84.85167566338671],[62.825102708171514],[84.51051161618022],[82.98308995210306],[94.93245818884849],[139.81760393520028],[131.63120489959977],[61.70138057741032],[178.92401545804972],[257.42817175436545],[157.97342704478478],[268.0830661972522],[178.4725783359228],[98.50497501227626],[224.88514574635184]
JULIO,60,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 3 2 2]]","[1315.31005859375, 259.555908203125, 1.2150719165802002]","[1233.4569091796875, 332.9408264160156, 0.18918076157569885]","[1265.0494384765625, 337.257568359375, 0.3575747609138489]","[1194.684326171875, 465.32147216796875, 0.08058187365531921]","[1272.2294921875, 475.3938903808594, 0.6667163968086243]","[1217.6607666015625, 581.8739624023438, 0.07827665656805038]","[1326.7982177734375, 597.7020874023438, 1.2082334756851196]","[1265.0494384765625, 597.7020874023438, 0.06062319502234459]","[1263.6134033203125, 594.8242797851562, 0.13576211035251617]","[1296.641845703125, 770.3724365234375, 0.32449227571487427]","[1270.79345703125, 760.2999877929688, 0.37897157669067383]","[1309.5660400390625, 948.7985229492188, 0.3018806278705597]","[1121.4473876953125, 876.8525390625, 0.2741026282310486]","[1249.253173828125, 335.09918212890625]","[1264.3314208984375, 596.26318359375]",[131.1672424085326],[86.69570872306771],[106.32462688471729],[78.84805674653556],[87.02455600113129],[65.95559972298916],[79.63163286580541],[85.85704764353542],[87.51547284818184],[142.0308363670224],[135.52846631453514],[98.54407943475623],[152.5234298618183],[259.2438998873931],[158.9310437218579],[196.15097502523358],[186.22541477773],[24.034815007609986],[234.51536351884056]
