etiqueta,frame,mascara,nose,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,mid_shoulder,mid_hip,nose_mid_shoulder,mid_shoulder_mid_hip,left_shoulder_left_elbow,left_elbow_left_wrist,right_shoulder_right_elbow,right_elbow_right_wrist,left_hip_left_knee,left_knee_left_ankle,right_hip_right_knee,right_knee_right_ankle,mid_shoulder_angle,left_shoulder_angle,left_elbow_angle,right_shoulder_angle,right_elbow_angle,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle
FERNANDO,34,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   3  50 118]
 [  0   0   0 ...  63  10   1]
 [  0   0   0 ...   0   0   0]]","[1005.0374145507812, 233.33164978027344, 1.1703680753707886]","[937.4671020507812, 321.11279296875, 0.13806462287902832]","[921.6527099609375, 319.67376708984375, 0.34381964802742004]","[969.0957641601562, 476.52862548828125, 0.0689445286989212]","[937.4671020507812, 439.11370849609375, 1.022936224937439]","[1022.2894897460938, 562.8707275390625, 0.3421497046947479]","[1022.2894897460938, 561.4317016601562, 1.2171320915222168]","[970.5333862304688, 574.3829956054688, 0.13947410881519318]","[923.0903930664062, 565.7488403320312, 0.16301576793193817]","[999.2868041992188, 764.3357543945312, 0.5006558895111084]","[859.8330078125, 745.6282348632812, 0.343865305185318]","[1022.2894897460938, 957.1663818359375, 0.42237451672554016]","[707.4400634765625, 924.0687255859375, 0.24683980643749237]","[929.5599365234375, 320.3932800292969]","[946.8118896484375, 570.06591796875]",[130.92342619233045],[86.04724235331139],[78.4968303859488],[58.36356791572163],[82.45764863192684],[55.26031780830268],[81.39240263887669],[83.19735591347582],[109.37501644457468],[130.49821161259635],[135.1238161609809],[253.29751667088144],[159.86673752977282],[77.2583748299283],[152.80266917637584],[251.0780212408706],[181.80495327459911],[99.0606350465686],[201.12319516802168]
FERNANDO,35,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 1 1 ... 2 4 0]
 [0 0 1 ... 0 0 1]
 [0 0 1 ... 1 0 1]]","[1017.5092163085938, 231.9605712890625, 1.9167968034744263]","[964.2609252929688, 323.9939270019531, 0.16590768098831177]","[941.234619140625, 312.4897766113281, 0.4108595848083496]","[998.8004150390625, 457.72991943359375, 0.3010161221027374]","[957.065185546875, 441.9116516113281, 0.8442913889884949]","[1030.4615478515625, 561.2673950195312, 0.35092929005622864]","[1030.4615478515625, 562.7054443359375, 1.1678842306137085]","[998.8004150390625, 562.7054443359375, 0.1586769074201584]","[941.234619140625, 561.2673950195312, 0.19393397867679596]","[1021.8267211914062, 753.9622192382812, 0.3766058087348938]","[906.6951293945312, 746.7721557617188, 0.38907745480537415]","[1021.8267211914062, 955.28515625, 0.4416521191596985]","[754.145751953125, 892.01220703125, 0.27145031094551086]","[952.747802734375, 318.2418518066406]","[970.0175170898438, 561.9864501953125]",[126.89133408864475],[85.94727020873853],[75.51887104045215],[72.99668532434033],[83.02636194469936],[58.71642292245996],[83.1349327981279],[90.0],[100.54723672741171],[136.40605886946005],[139.05593612009378],[228.9716828705078],[177.4778142838882],[56.47929521551693],[155.6900609777606],[261.7039870865175],[186.8650672018721],[99.11616959384133],[215.85882214204833]
FERNANDO,36,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  0 ...  3  1  1]
 [ 0  0  0 ... 55  1  0]
 [ 0  0  0 ...  1  1  0]]","[1037.803466796875, 227.59478759765625, 3.038243055343628]","[958.621337890625, 306.751953125, 0.11445479840040207]","[960.0609741210938, 311.0696105957031, 0.3522458076477051]","[1019.0877075195312, 449.2348327636719, 0.403135746717453]","[974.457763671875, 444.9172058105469, 0.7351834177970886]","[1043.562255859375, 562.933349609375, 0.2306104451417923]","[1037.803466796875, 564.37255859375, 0.9474196434020996]","[1014.7686767578125, 564.37255859375, 0.14010433852672577]","[962.9403076171875, 562.933349609375, 0.16102074086666107]","[1032.0447998046875, 754.3497924804688, 0.3009328544139862]","[951.4228515625, 747.1536865234375, 0.3493792712688446]","[1021.967041015625, 955.8406372070312, 0.33923041820526123]","[765.7047119140625, 895.3934936523438, 0.1767544001340866]","[959.3411865234375, 308.9107666015625]","[988.8544921875, 563.6529541015625]",[133.97678500381528],[83.3914266328288],[67.00477876258925],[77.8519754958991],[83.86080802932261],[62.06354317616142],[84.80393627546721],[92.86331760087427],[93.57747601339076],[141.40321022565664],[129.41464162901352],[355.4455590191504],[190.84719673330986],[192.2998874335627],[158.20273514683882],[263.21331290466924],[188.05938132540706],[91.98685264259277],[227.8257342122659]
FERNANDO,37,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 11 164  12 ...   0   0   0]
 [  1 113 132 ...   1   0   1]
 [  1  44 167 ...   2   1   2]]","[1057.6229248046875, 231.5347442626953, 1.6081604957580566]","[988.6777954101562, 306.3427734375, 0.1035635843873024]","[981.4960327148438, 309.22003173828125, 0.3519737720489502]","[1034.6412353515625, 444.44989013671875, 0.24144917726516724]","[988.6777954101562, 440.1340637207031, 0.6336400508880615]","[1056.1865234375, 560.977783203125, 0.08308883011341095]","[1046.132080078125, 568.1708984375, 0.7485879063606262]","[1031.7685546875, 559.5391845703125, 0.10038550943136215]","[985.80517578125, 563.8550415039062, 0.12527042627334595]","[1044.6956787109375, 758.0682983398438, 0.2838268578052521]","[992.9868774414062, 747.9979248046875, 0.2602476179599762]","[1021.7139892578125, 958.0358276367188, 0.2954427897930145]","[797.6423950195312, 884.6664428710938, 0.14820294082164764]","[985.0869140625, 307.7814025878906]","[1008.786865234375, 561.6971435546875]",[133.5713364122745],[84.66758415823556],[71.59203782816745],[79.52466392975407],[86.85998020132492],[65.83267775697416],[86.27447329656579],[96.55607436626573],[87.76655633278567],[145.02227746544258],[131.09624774596108],[273.4247554714683],[187.93262610158664],[108.6926978446258],[158.97269755564926],[271.6387641921892],[190.28160106969995],[93.13069639121593],[237.25572113265693]
FERNANDO,38,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 1 2 ... 0 0 0]
 [0 0 0 ... 0 1 0]
 [0 0 1 ... 0 0 0]]","[1075.135986328125, 226.26754760742188, 0.7741836905479431]","[1013.26025390625, 306.8689880371094, 0.08430255949497223]","[995.9925537109375, 306.8689880371094, 0.2782611846923828]","[1054.990478515625, 443.6036071777344, 0.19983305037021637]","[1007.5042724609375, 443.6036071777344, 0.46583035588264465]","[1076.574951171875, 521.326416015625, 0.08379260450601578]","[1054.990478515625, 567.3843383789062, 0.830420970916748]","[1034.8448486328125, 555.869873046875, 0.06520743668079376]","[1000.3095092773438, 560.1878051757812, 0.10360857844352722]","[1053.551513671875, 754.4948120117188, 0.15181584656238556]","[1027.6500244140625, 753.0555419921875, 0.2373378574848175]","[1021.89404296875, 954.55908203125, 0.23213320970535278]","[875.1187744140625, 859.5645751953125, 0.12714292109012604]","[1004.6264038085938, 306.8689880371094]","[1017.5771484375, 558.02880859375]",[131.17920985479032],[87.04822841986507],[73.02826357144528],[74.47944539221565],[85.1876039313374],[69.01160564947222],[84.61970528279565],[98.99173112076592],[81.9316324329465],[145.07429659148178],[135.86901856507475],[253.02826357144528],[181.45118182077042],[85.1876039313374],[163.82400171813484],[271.7462670108487],[194.37202583797028],[89.05841849562023],[243.14266415853527]
FERNANDO,39,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  0  1 ...  0  0  0]
 [ 0  0  0 ...  1  1  1]
 [ 0  0  0 ... 43  6  3]]","[1073.23046875, 225.58416748046875, 0.5039451718330383]","[1007.5276489257812, 304.6938781738281, 0.06026093289256096]","[997.5294189453125, 304.6938781738281, 0.13327567279338837]","[1051.8056640625, 429.8310852050781, 0.02921764738857746]","[1006.0993041992188, 442.7762756347656, 0.19542445242404938]","[1067.5172119140625, 521.8860473632812, 0.042768511921167374]","[1053.23388671875, 569.3518676757812, 0.4169017970561981]","[1003.24267578125, 567.9135131835938, 0.028677495196461678]","[1003.24267578125, 566.4751586914062, 0.04170314595103264]","[1056.090576171875, 754.900146484375, 0.07319540530443192]","[1021.8109130859375, 753.4617309570312, 0.054490696638822556]","[931.82666015625, 855.585205078125, 0.11509907245635986]","[931.82666015625, 855.585205078125, 0.2796538174152374]","[1002.528564453125, 304.6938781738281]","[1003.24267578125, 567.1943359375]",[131.78778578777303],[89.8441318364977],[70.51440115808016],[80.31432990002371],[86.44857513108308],[69.57553110357237],[74.21815371995326],[140.98381788775757],[84.328976739225],[131.384306694203],[138.05634604872466],[250.51440115808015],[189.79992874194355],[86.44857513108308],[163.12695597248927],[164.21815371995328],[246.76566416780432],[354.32897673922497],[227.05532995497802]
FERNANDO,40,"[[  0   0   0 ...  38 164  30]
 [  0   0   0 ...  28 147  63]
 [  0   0   0 ...  11 133  93]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   1   2   1]]","[1089.667236328125, 222.24574279785156, 1.6531436443328857]","[1012.025634765625, 298.5014343261719, 0.08413189649581909]","[1012.025634765625, 302.81781005859375, 0.25847795605659485]","[1063.78662109375, 436.625, 0.05466953292489052]","[1017.77685546875, 436.625, 0.5884702205657959]","[1088.229248046875, 530.1461791992188, 0.08105495572090149]","[1060.9110107421875, 564.677001953125, 0.845072329044342]","[1063.78662109375, 547.41162109375, 0.06467210501432419]","[1016.3390502929688, 558.9219360351562, 0.10712862014770508]","[1050.846435546875, 751.7194213867188, 0.10411178320646286]","[1053.7220458984375, 753.158203125, 0.2601732313632965]","[1022.0902099609375, 954.58837890625, 0.23510654270648956]","[915.6925048828125, 858.1895751953125, 0.13245035707950592]","[1012.025634765625, 300.65960693359375]","[1040.0628662109375, 553.166748046875]",[134.71646603508688],[83.6640933087811],[69.45681202019921],[75.35285900381251],[87.53886185659002],[71.38396668372953],[93.62408575204297],[98.06780246894807],[79.10597713439164],[142.73125962514027],[128.94762727369422],[339.4568120201992],[185.8960469836133],[177.53886185659002],[163.84510482713952],[287.26000756298464],[184.44371671690513],[92.7420043877122],[243.62528249074867]
FERNANDO,41,"[[  0   0   0 ...  88 131 107]
 [  0   0   0 ...  78 166  35]
 [  0   0   0 ...  95 141  29]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]","[1111.438720703125, 221.11767578125, 1.6753345727920532]","[1046.9747314453125, 298.8689270019531, 0.06885392963886261]","[1029.784423828125, 297.4291076660156, 0.25306642055511475]","[1062.732666015625, 447.1722106933594, 0.03980957344174385]","[1031.2169189453125, 437.0933532714844, 0.39691027998924255]","[1094.248291015625, 547.9608764648438, 0.09484539926052094]","[1071.3277587890625, 569.5584106445312, 0.5185890793800354]","[1031.2169189453125, 558.0397338867188, 0.04152609780430794]","[1028.351806640625, 559.4795532226562, 0.13634975254535675]","[1051.2723388671875, 745.2186889648438, 0.1610940545797348]","[1082.7880859375, 755.2975463867188, 0.16876289248466492]","[1022.6217041015625, 955.4349365234375, 0.17182405292987823]","[965.3204345703125, 854.6463623046875, 0.15650643408298492]","[1038.379638671875, 298.1490173339844]","[1029.784423828125, 558.7596435546875]",[133.48397663071424],[91.88899085520049],[83.93480605490501],[72.63604937007668],[89.41235463604751],[73.15352101349859],[83.88433547288037],[97.76109415676075],[74.46437430876047],[139.77697230906563],[138.40501422448625],[259.14698891701283],[168.7012433151717],[84.62460517923891],[163.7411663774511],[290.5664460519356],[193.87675868388038],[101.14452606446154],[245.31259800030517]
FERNANDO,42,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 3 1 1]
 [0 0 0 ... 1 1 0]
 ...
 [0 1 1 ... 0 0 0]
 [4 5 2 ... 0 0 0]
 [2 1 7 ... 0 0 0]]","[1129.5638427734375, 218.7291259765625, 1.431701421737671]","[1060.7183837890625, 297.8960876464844, 0.06490849703550339]","[1047.8099365234375, 297.8960876464844, 0.30439215898513794]","[1024.861328125, 436.0784912109375, 0.0700514018535614]","[1043.507080078125, 434.63909912109375, 0.44286078214645386]","[1108.0496826171875, 528.2000732421875, 0.1672898232936859]","[1077.9296875, 564.1851196289062, 0.6621128916740417]","[1034.9013671875, 556.9880981445312, 0.0735786035656929]","[1050.678466796875, 559.8668823242188, 0.07970836758613586]","[1050.678466796875, 729.716064453125, 0.2953627109527588]","[1122.3924560546875, 746.9889526367188, 0.38703373074531555]","[1030.5985107421875, 948.5049438476562, 0.09862161427736282]","[1024.861328125, 951.3837280273438, 0.09689433872699738]","[1054.26416015625, 297.8960876464844]","[1042.7899169921875, 558.427490234375]",[133.56582312762384],[92.52177330955331],[104.54688251479011],[47.9170845903042],[91.80231655213854],[75.11938294943323],[84.781043310318],[95.2437888674487],[69.03081491169796],[115.50909304296152],[138.9559501819295],[284.5468825147901],[123.3702020755141],[91.80231655213854],[163.3170663972947],[74.44027171940638],[190.46274555713072],[238.69004332078632],[226.47827813126358]
FERNANDO,43,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 79  50   7 ...   0   0   0]
 [169 165 161 ...   0   0   0]
 [ 39 133 161 ...   0   0   0]]","[1147.6983642578125, 217.91763305664062, 0.5853952765464783]","[1056.0858154296875, 288.4581298828125, 0.048824671655893326]","[1064.674560546875, 289.8977355957031, 0.22289997339248657]","[1047.4970703125, 438.17669677734375, 0.03855380043387413]","[1056.0858154296875, 428.0995178222656, 0.31999555230140686]","[1137.67822265625, 534.6300659179688, 0.11843638122081757]","[1090.4404296875, 563.4220581054688, 0.7546334266662598]","[1048.9285888671875, 551.9052734375, 0.05246978998184204]","[1064.674560546875, 559.103271484375, 0.08280107378959656]","[1051.79150390625, 741.9328002929688, 0.23615694046020508]","[1151.99267578125, 740.4931640625, 0.2675573527812958]","[1008.8480834960938, 929.0809326171875, 0.08027535676956177]","[1041.7713623046875, 898.849365234375, 0.21966728568077087]","[1060.380126953125, 289.17791748046875]","[1056.801513671875, 555.5042724609375]",[140.7821664369111],[90.76983405871808],[93.28322740611101],[46.92481189846154],[93.55615375146004],[75.75514410587878],[89.13685905079217],[102.92349504187924],[64.29460024125622],[124.83923237762527],[129.98766762180696],[83.76809086315481],[133.64158449235057],[264.0408866978572],[162.19899035441873],[64.5700026514081],[193.78663599108708],[219.72807974949038],[240.54463213636905]
FERNANDO,44,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [180  30   2 ...   0   0   0]
 [ 22   1   1 ...   0   0   0]
 [  2   1   4 ...   0   0   0]]","[1165.8944091796875, 222.41380310058594, 0.7856053709983826]","[1101.3951416015625, 300.1062316894531, 0.0502786822617054]","[1081.3287353515625, 290.03497314453125, 0.22565236687660217]","[1104.26171875, 454.0523376464844, 0.055694468319416046]","[1069.8621826171875, 428.1548767089844, 0.3393632769584656]","[1175.9276123046875, 547.5709838867188, 0.2292005717754364]","[1098.5284423828125, 563.3972778320312, 0.6047986149787903]","[1066.9954833984375, 550.448486328125, 0.0510437935590744]","[1098.5284423828125, 559.0809936523438, 0.04608846828341484]","[1062.695556640625, 738.9246215820312, 0.185963436961174]","[1181.660888671875, 730.2921142578125, 0.2528676986694336]","[1023.9959716796875, 941.7881469726562, 0.11303043365478516]","[1085.6285400390625, 924.523193359375, 0.1455792933702469]","[1091.3619384765625, 295.07061767578125]","[1082.761962890625, 554.7647705078125]",[135.73008957943776],[91.89670154389228],[88.93323840432582],[52.53606794025691],[94.74574576134656],[78.03259320799226],[91.30692899012881],[100.80035368328225],[64.10086847556],[116.3088589869973],[136.16661196445452],[242.28139482044648],[143.6028295359311],[68.09376296971247],[163.2868474466457],[75.99657192899166],[189.49342469315343],[228.79071775355223],[232.20799051143726]
FERNANDO,45,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [40  1  1 ...  0  0  0]
 [53 33  2 ...  0  0  0]
 [ 1 62 20 ...  0  0  0]]","[1187.505126953125, 220.79881286621094, 2.3470914363861084]","[1117.2801513671875, 298.4495849609375, 0.046926382929086685]","[1101.515380859375, 295.5736389160156, 0.2614799439907074]","[1120.146484375, 459.5030212402344, 0.11744288355112076]","[1085.75048828125, 424.9915771484375, 0.5048126578330994]","[1193.23779296875, 534.27783203125, 0.4208459258079529]","[1112.980712890625, 563.0374145507812, 0.7670004963874817]","[1077.151611328125, 551.5336303710938, 0.0870218351483345]","[1121.5797119140625, 555.8475341796875, 0.07215569168329239]","[1067.119384765625, 747.0984497070312, 0.2492057979106903]","[1200.4036865234375, 734.1566772460938, 0.30710992217063904]","[1024.12451171875, 949.853271484375, 0.20232924818992615]","[1147.3765869140625, 938.3494262695312, 0.16508375108242035]","[1109.397705078125, 297.0115966796875]","[1099.36572265625, 553.6905517578125]",[135.70340309873924],[92.2381961494299],[88.98039153075347],[45.65230225589776],[96.94519991882417],[78.8413776653741],[92.93662647092998],[101.97242075521368],[66.15152485661166],[104.55765273040112],[136.53479305069064],[258.6416608555215],[136.6719107251443],[86.60652726916186],[161.89617774654994],[87.39076861953359],[189.0357942842837],[240.60548076410709],[218.40612787378944]
FERNANDO,46,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [74  4  2 ...  0  0  0]
 [54 58 65 ...  0  0  0]
 [76 10  2 ...  0  0  0]]","[1204.4554443359375, 224.5346221923828, 0.8682443499565125]","[1098.123779296875, 293.6071472167969, 0.08256037533283234]","[1116.8037109375, 295.0461730957031, 0.4297577440738678]","[1135.4835205078125, 469.16650390625, 0.18987566232681274]","[1100.9976806640625, 431.752197265625, 0.5266398787498474]","[1215.95068359375, 531.0439453125, 0.4494480490684509]","[1123.9881591796875, 565.5802612304688, 0.740804135799408]","[1095.25, 561.26318359375, 0.10033770650625229]","[1148.415771484375, 558.3851318359375, 0.1346791833639145]","[1075.1331787109375, 748.3345336914062, 0.2744877338409424]","[1215.95068359375, 741.1395874023438, 0.37802499532699585]","[1023.404296875, 948.3571166992188, 0.3693867027759552]","[1204.4554443359375, 959.8692016601562, 0.3308148980140686]","[1107.4637451171875, 294.32666015625]","[1121.8328857421875, 559.8241577148438]",[144.26245041362856],[86.90208501276274],[77.98643389406557],[37.55947574261435],[96.59528663507709],[80.25224089875421],[96.13774716017936],[104.49987236066343],[69.71875887731608],[93.00838697835687],[122.6396345991342],[73.58130070832236],[139.57304184854877],[272.1901534493339],[163.65695426367714],[99.23634650687248],[188.36212520048406],[252.81735822400918],[203.28962810104082]
FERNANDO,47,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  5  37  13 ...  82   4  52]
 [ 56  52  61 ... 148  60   6]
 [  2   4   8 ...   0   0   1]]","[1225.934326171875, 232.5380859375, 1.466575026512146]","[1167.078857421875, 310.263671875, 0.12053647637367249]","[1138.368896484375, 298.748779296875, 0.4612475633621216]","[1164.2080078125, 464.2754821777344, 0.21083340048789978]","[1122.5784912109375, 434.04888916015625, 0.7458771467208862]","[1240.289306640625, 530.4861450195312, 0.8622604012489319]","[1142.675537109375, 572.2277221679688, 1.0069063901901245]","[1113.965576171875, 565.0308837890625, 0.1164524182677269]","[1164.2080078125, 562.1521606445312, 0.17845623195171356]","[1075.20703125, 757.905517578125, 0.42016080021858215]","[1231.6763916015625, 747.8298950195312, 0.45563387870788574]","[1024.964599609375, 947.9013671875, 0.38262346386909485]","[1260.3863525390625, 963.734375, 0.3849666118621826]","[1152.723876953125, 304.5062255859375]","[1139.0867919921875, 563.591552734375]",[135.490274485485],[93.01301137212113],[91.06789549827289],[41.03181203607374],[96.65667792436243],[81.7247948131051],[101.36237096619341],[104.81222266728135],[70.03073755616239],[82.42551359226445],[137.5227368866361],[249.21333096798708],[129.96391653780086],[74.80211339407658],[165.06811688874268],[104.6415725794802],[183.4498517010879],[253.31007792124907],[192.39477603610206]
FERNANDO,48,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 51  15  68 ...  81 163  53]
 [ 55  52   6 ...   4   2   1]
 [  0   1   3 ...   1   1   1]]","[1245.3126220703125, 232.14817810058594, 1.014706015586853]","[1141.6287841796875, 304.1083984375, 0.15933425724506378]","[1160.3494873046875, 306.98681640625, 0.42171838879585266]","[1181.9501953125, 468.1776428222656, 0.21693889796733856]","[1143.06884765625, 442.27197265625, 1.1838858127593994]","[1258.2730712890625, 535.8203125, 0.8150476217269897]","[1161.7894287109375, 571.8004150390625, 0.9344615340232849]","[1125.7882080078125, 567.4827880859375, 0.17242933809757233]","[1179.070068359375, 570.3612060546875, 0.17646834254264832]","[1082.5865478515625, 756.0184936523438, 0.5345048308372498]","[1243.87255859375, 756.0184936523438, 0.4739101529121399]","[1026.424560546875, 944.5542602539062, 0.38180336356163025]","[1310.1148681640625, 960.3855590820312, 0.35452717542648315]","[1150.9891357421875, 305.547607421875]","[1152.42919921875, 568.9219970703125]",[142.11112199421234],[89.6867245242724],[76.19270864732496],[41.5496061415887],[97.2792531055447],[81.77606039527379],[102.90612695867055],[106.58800770449719],[70.75878526001172],[72.0407289490258],[127.5756025300601],[67.45159981388993],[145.35689749426373],[268.53814427210966],[164.49680728972908],[99.81388004885005],[183.68188074582665],[247.6665242087989],[181.2819436890141]
FERNANDO,49,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 60  39   3 ...   0   1   1]
 [  3   3  12 ...   1   1   2]
 [  0   0   0 ... 101 172  88]]","[1263.7159423828125, 240.13758850097656, 2.4947116374969482]","[1155.7843017578125, 303.4020080566406, 0.21543261408805847]","[1180.248779296875, 307.71551513671875, 0.41166436672210693]","[1197.517822265625, 471.62786865234375, 0.20898334681987762]","[1164.4188232421875, 442.871337890625, 1.089281678199768]","[1273.78955078125, 533.4545288085938, 0.690339207649231]","[1178.8096923828125, 580.90283203125, 1.622639536857605]","[1138.5152587890625, 567.96240234375, 0.1427239030599594]","[1203.2742919921875, 567.96240234375, 0.17272673547267914]","[1093.903564453125, 756.31787109375, 0.35619401931762695]","[1263.7159423828125, 764.94482421875, 0.33768725395202637]","[1029.14453125, 943.2355346679688, 0.3626064956188202]","[1348.6221923828125, 961.92724609375, 0.35980626940727234]","[1168.0166015625, 305.55877685546875]","[1170.894775390625, 567.96240234375]",[145.64303188109918],[89.37157651686388],[76.06732433368619],[39.02858586270696],[96.68026064722403],[84.04796769806947],[103.32487361109057],[109.10902886206814],[72.94200778493412],[66.68228335307221],[123.72854463576472],[66.06784989654652],[142.9612615290208],[266.68082707000343],[167.36770705084547],[103.32487361109057],[185.7841552509776],[252.9420077849341],[173.7402755681381]
FERNANDO,50,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 2 1 2]
 [0 0 0 ... 0 1 1]
 [0 0 0 ... 3 0 0]]","[1283.404541015625, 239.7265167236328, 1.2786277532577515]","[1176.9925537109375, 311.60943603515625, 0.25222650170326233]","[1202.8765869140625, 315.92242431640625, 0.44909048080444336]","[1221.570556640625, 472.627197265625, 0.23107488453388214]","[1191.37255859375, 452.4999694824219, 1.0071593523025513]","[1293.470458984375, 544.5101318359375, 0.8456240892410278]","[1204.3145751953125, 590.5151977539062, 1.0706270933151245]","[1152.546630859375, 566.074951171875, 0.1679229587316513]","[1220.1324462890625, 579.013916015625, 0.17978647351264954]","[1109.4066162109375, 760.1588134765625, 0.5734630227088928]","[1286.280517578125, 767.3472290039062, 0.3823332190513611]","[1033.192626953125, 936.9909057617188, 0.4215673804283142]","[1363.9324951171875, 965.7439575195312, 0.5323753952980042]","[1189.9345703125, 313.76593017578125]","[1186.339599609375, 572.54443359375]",[141.61655857838323],[90.79590614024377],[74.52517277969872],[44.99323854069057],[94.81470115516804],[84.6429037820051],[102.53169611263563],[113.31586663659597],[70.64725948914366],[68.62475086934461],[129.17934756186054],[65.0650414741117],[150.46806576099186],[265.354569849581],[169.82820262683708],[91.69386292484131],[190.78417052396034],[239.80938807890516],[177.97749138020095]
FERNANDO,51,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   1   0]
 [  0   0   0 ... 110  19   0]
 [  0   0   0 ...   2   4 166]]","[1308.3175048828125, 240.3373565673828, 1.033532977104187]","[1207.57470703125, 310.8457336425781, 0.12705321609973907]","[1226.2840576171875, 313.7236328125, 0.45006999373435974]","[1244.9935302734375, 474.8855895996094, 0.2256796658039093]","[1209.0137939453125, 451.8624572753906, 1.0321539640426636]","[1305.439208984375, 554.0276489257812, 0.6033268570899963]","[1229.1624755859375, 585.6844482421875, 0.8940271139144897]","[1183.1085205078125, 581.3676147460938, 0.16126090288162231]","[1242.1151123046875, 587.1234130859375, 0.1820899248123169]","[1132.7371826171875, 755.4800415039062, 0.4403892159461975]","[1308.3175048828125, 768.4306030273438, 0.43202611804008484]","[1037.7509765625, 931.0315551757812, 0.40995854139328003]","[1370.2025146484375, 975.638916015625, 0.47402194142341614]","[1216.929443359375, 312.28466796875]","[1212.61181640625, 584.2454833984375]",[141.78761277953282],[90.90954654964035],[77.15022855824046],[52.62879252799593],[97.12620500708219],[81.4376720431176],[106.1353424763595],[118.41662908248587],[69.94087178122032],[73.37117430196605],[129.12193377010755],[68.40559726567875],[155.4785639697555],[268.381278772149],[164.31146703603542],[100.56410975566567],[192.2812866061264],[244.36952164666542],[183.43030252074573]
FERNANDO,52,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   3   1   2]
 [  0   0   0 ... 159 168 150]]","[1325.4217529296875, 242.6190948486328, 1.5933789014816284]","[1214.7349853515625, 315.94927978515625, 0.31253018975257874]","[1247.79736328125, 324.57635498046875, 0.40833812952041626]","[1262.1722412109375, 487.0530700683594, 0.13323785364627838]","[1237.73486328125, 455.42041015625, 1.4677356481552124]","[1312.484375, 560.3832397460938, 0.6174665689468384]","[1256.4222412109375, 596.3294067382812, 0.8806222677230835]","[1196.0477294921875, 577.637451171875, 0.18441297113895416]","[1262.1722412109375, 596.3294067382812, 0.19010797142982483]","[1152.9229736328125, 761.6818237304688, 0.6428850293159485]","[1331.1717529296875, 764.5576171875, 0.5616304874420166]","[1049.423828125, 918.4071655273438, 0.4011698365211487]","[1375.73388671875, 968.7317504882812, 0.4196489453315735]","[1231.26611328125, 320.2628173828125]","[1229.1099853515625, 586.9833984375]",[140.48992802462266],[90.4631601321861],[74.5043610280668],[55.545819903571086],[94.39764869737938],[82.44550675335903],[103.18746959207704],[123.44019461121033],[67.69880632299805],[77.68795274912335],[129.97323210756343],[59.880016653473305],[161.0414588755043],[259.7734076826188],[168.04785805597965],[87.40307946167088],[200.25272501913332],[231.91431824722966],[189.9891464261253]
