etiqueta,frame,mascara,nose,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,mid_shoulder,mid_hip,nose_mid_shoulder,mid_shoulder_mid_hip,left_shoulder_left_elbow,left_elbow_left_wrist,right_shoulder_right_elbow,right_elbow_right_wrist,left_hip_left_knee,left_knee_left_ankle,right_hip_right_knee,right_knee_right_ankle,mid_shoulder_angle,left_shoulder_angle,left_elbow_angle,right_shoulder_angle,right_elbow_angle,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle
RADAMES,36,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0 166 ...   2   2   1]
 [  0  13 148 ...   1   1   1]
 [  0   0   1 ...   2   0   0]]","[1009.4440307617188, 246.925537109375, 1.6095600128173828]","[917.483154296875, 328.9819030761719, 0.25942757725715637]","[940.473388671875, 330.4215087890625, 0.4659212827682495]","[900.2404174804688, 480.138427734375, 0.2561829686164856]","[946.2208862304688, 467.1821594238281, 0.8438867330551147]","[885.87158203125, 596.744873046875, 0.6272855997085571]","[985.0169067382812, 592.4261474609375, 0.9481106400489807]","[990.7644653320312, 579.4697875976562, 0.1713501363992691]","[951.9684448242188, 583.78857421875, 0.13540221750736237]","[1022.3760986328125, 768.0555419921875, 0.5410796403884888]","[917.483154296875, 779.5723266601562, 0.38577333092689514]","[1029.560546875, 958.080810546875, 0.4099232256412506]","[762.299072265625, 924.970458984375, 0.2553110718727112]","[928.978271484375, 329.70172119140625]","[971.366455078125, 581.629150390625]",[134.1891253600601],[80.44912582033477],[96.50771804842765],[97.02486219054167],[87.59350599480595],[72.78892521384257],[80.48427755821464],[87.83480061965054],[99.9895925802555],[136.86469995957077],[126.26000046027467],[92.92456538423117],[180.51714414211403],[264.010504847044],[165.19541921903664],[266.8362223574297],[187.3505230614359],[106.34171545191043],[216.87510737931527]
RADAMES,37,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   9   3   2]
 [  0   0   0 ... 128  92   1]
 [  0   0   0 ... 120 102   3]]","[1029.589599609375, 243.54783630371094, 1.35762619972229]","[936.0341186523438, 324.1087646484375, 0.15596631169319153]","[957.6239013671875, 335.61749267578125, 0.3899657428264618]","[1003.681884765625, 465.09039306640625, 0.33105093240737915]","[960.5025024414062, 465.09039306640625, 0.7971599102020264]","[921.6409912109375, 603.19482421875, 0.25378116965293884]","[996.4854125976562, 590.24755859375, 0.9039055705070496]","[1005.1212158203125, 577.3002319335938, 0.09868098050355911]","[961.9417724609375, 584.4932250976562, 0.12731263041496277]","[1031.0289306640625, 774.3867797851562, 0.34946486353874207]","[970.57763671875, 774.3867797851562, 0.4572305679321289]","[1029.589599609375, 958.5260620117188, 0.35200953483581543]","[803.6171875, 908.1754760742188, 0.21873600780963898]","[946.8289794921875, 329.8631286621094]","[983.531494140625, 580.896728515625]",[133.7955841019573],[81.68197177248076],[64.36672891834412],[120.71241594790463],[88.72633945902601],[73.95996152654946],[82.51120823670753],[90.44784531730146],[87.39613129661127],[141.29411594850401],[127.88638767052349],[36.306206696585015],[236.3456870295605],[240.6659517134594],[165.23362206752344],[271.9689074469752],[187.93663708059395],[96.85383050687895],[233.89798465189273]
RADAMES,38,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   1   1]
 [  0   0   0 ...  82  51   9]
 [  0   0   0 ... 162  51 100]]","[1046.0594482421875, 239.02647399902344, 1.298277497291565]","[955.661865234375, 326.79803466796875, 0.1709163337945938]","[975.750244140625, 331.11468505859375, 0.3689904808998108]","[1013.0571899414062, 467.8080749511719, 0.16242548823356628]","[978.6199340820312, 459.1748352050781, 0.5864279866218567]","[1018.7967529296875, 580.0405883789062, 0.1603538990020752]","[1005.8826904296875, 592.990478515625, 1.1625312566757202]","[1018.7967529296875, 577.162841796875, 0.12375611066818237]","[980.0548095703125, 578.6016845703125, 0.11004418134689331]","[1031.710693359375, 768.5335693359375, 0.2562620937824249]","[1017.36181640625, 768.5335693359375, 0.3192611336708069]","[1025.9710693359375, 961.3433227539062, 0.27359843254089355]","[842.305908203125, 902.3491821289062, 0.2096824049949646]","[965.7060546875, 328.95635986328125]","[999.42578125, 577.8822631835938]",[131.78115652667515],[82.28561893209452],[67.8521994636649],[87.07244814872466],[88.7162781836297],[78.48451854915797],[86.13946066726031],[91.70509603017099],[78.88726210899817],[142.60510957660557],[130.50446240541942],[55.72472887093236],[199.22024868505977],[256.58880759089715],[169.7682403655283],[268.2663995623237],[185.56563536291068],[81.01420100406162],[243.7178474676074]
RADAMES,39,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 1 1 0]
 [0 0 0 ... 1 0 1]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 1 1 0]
 [0 0 0 ... 4 3 2]]","[1046.251220703125, 244.28941345214844, 0.6735732555389404]","[967.2227783203125, 326.2370910644531, 0.058474697172641754]","[977.2809448242188, 330.55010986328125, 0.22243328392505646]","[967.2227783203125, 470.0048828125, 0.06776760518550873]","[978.7178955078125, 459.941162109375, 0.29109805822372437]","[1030.445556640625, 577.830810546875, 0.07997866719961166]","[1006.0185546875, 586.4568481445312, 0.47263404726982117]","[1021.8242797851562, 582.143798828125, 0.04848085716366768]","[975.8441162109375, 579.2684326171875, 0.05694961920380592]","[1036.1929931640625, 769.0419311523438, 0.08143101632595062]","[1023.2611083984375, 771.9173583984375, 0.0970713347196579]","[1027.57177734375, 958.8154907226562, 0.20782840251922607]","[1027.57177734375, 958.8154907226562, 0.12891994416713715]","[972.2518310546875, 328.39361572265625]","[998.834228515625, 580.7061157226562]",[131.34305131725034],[83.98578644531145],[90.0],[59.615149512125164],[89.36372860663121],[77.82293260649524],[85.60375284240494],[92.60109939733783],[76.17254974731192],[88.67874893530364],[132.64273512806113],[66.78970310355226],[149.61514951212516],[246.1539772587714],[168.45920399986403],[262.02542030344927],[186.9973465549329],[72.59422668358671],[192.50619918799174]
RADAMES,40,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 2  2 13 ...  0  0  0]
 [ 0  1 61 ...  0  0  0]
 [ 3 21 88 ...  0  0  0]]","[1058.97802734375, 238.5060577392578, 2.636444091796875]","[971.29052734375, 319.0155944824219, 0.1313830465078354]","[995.72802734375, 329.0793151855469, 0.3191796839237213]","[982.79052734375, 469.9710388183594, 0.05679471045732498]","[995.72802734375, 457.0320129394531, 0.7247641086578369]","[1034.54052734375, 574.9210205078125, 0.07698437571525574]","[1018.7280883789062, 589.2977294921875, 0.6876094341278076]","[1035.9781494140625, 573.4833374023438, 0.0776747390627861]","[995.72802734375, 574.9210205078125, 0.07287158071994781]","[1033.1031494140625, 763.2559204101562, 0.18986862897872925]","[1056.10302734375, 764.6936645507812, 0.3196455240249634]","[1027.35302734375, 958.7791748046875, 0.2567737400531769]","[893.66552734375, 896.9593505859375, 0.16404281556606293]","[983.50927734375, 324.0474548339844]","[1015.8530883789062, 574.2021484375]",[131.42029362457725],[82.63280016477063],[85.64354092137565],[63.7524607372067],[90.0],[80.1353166723326],[90.86794816710426],[91.68451980717438],[72.35185111739425],[140.84559447959342],[131.21250654019337],[63.26095878236728],[158.10891981583106],[247.61741786099162],[170.13531667233264],[272.91352400285626],[180.81657164007015],[74.39760049800624],[248.4937433621992]
RADAMES,41,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 2  2 21 ...  0  0  0]
 [ 2 18 81 ...  0  0  0]
 [79 79 19 ...  3  0  1]]","[1079.930419921875, 235.22805786132812, 1.2635042667388916]","[992.199462890625, 317.1759948730469, 0.11397206038236618]","[1012.33447265625, 324.36444091796875, 0.254055380821228]","[990.7612915039062, 459.5067138671875, 0.13927358388900757]","[1008.0198974609375, 459.5067138671875, 0.5448644161224365]","[1052.6043701171875, 550.0807495117188, 0.09549107402563095]","[1032.4693603515625, 583.1475219726562, 0.8401569724082947]","[999.3905639648438, 574.5214233398438, 0.08816785365343094]","[1038.2222900390625, 571.64599609375, 0.09502016752958298]","[1033.90771484375, 768.608642578125, 0.24521930515766144]","[1089.9979248046875, 762.8579711914062, 0.2959871292114258]","[1025.2784423828125, 959.8206787109375, 0.18682841956615448]","[937.5474853515625, 902.3132934570312, 0.17437689006328583]","[1002.2669677734375, 320.77020263671875]","[1018.806396484375, 573.083740234375]",[132.23621206907015],[86.24956457017636],[90.57892173281334],[55.675115276043385],[91.82861368214611],[78.81430427175796],[79.91575166916242],[92.5839672887538],[74.84898660260951],[137.5490215460989],[134.01335250110623],[70.93180940684846],[145.09619354323004],[252.1813473101332],[166.98569058961183],[84.15060063280046],[192.6682156195914],[259.08400143305107],[242.7000349434894]
RADAMES,42,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 2 58 86 ...  0  0  0]
 [58 63 10 ...  0  0  0]
 [21  1  1 ...  0  0  0]]","[1097.389892578125, 234.01730346679688, 1.0121718645095825]","[1011.167236328125, 317.4845886230469, 0.11857238411903381]","[1031.285888671875, 321.8018798828125, 0.27947765588760376]","[1006.8560791015625, 455.6373291015625, 0.1468956619501114]","[1026.9747314453125, 455.6373291015625, 0.5521553754806519]","[1052.841552734375, 563.5691528320312, 0.03363295644521713]","[1047.0933837890625, 579.399169921875, 0.8066771030426025]","[1015.4783935546875, 575.0819091796875, 0.07796376943588257]","[1058.5897216796875, 567.8864135742188, 0.0880311131477356]","[1032.722900390625, 759.2855834960938, 0.25868523120880127]","[1118.9456787109375, 753.5292358398438, 0.27093106508255005]","[1035.5970458984375, 956.4411010742188, 0.1775946468114853]","[992.4856567382812, 908.9509887695312, 0.14217416942119598]","[1021.2265625, 319.64324951171875]","[1037.0340576171875, 571.484130859375]",[131.6527385037556],[86.40838244363194],[91.78737664013028],[66.923067445986],[91.8449949736383],[80.76679718378135],[84.65175629854926],[89.16479769299777],[71.98968621439889],[129.13377248076924],[134.75564393987636],[79.67578790658614],[155.13569080585575],[259.73357240969267],[168.92180221014306],[94.12744254248419],[184.51304139444852],[261.4652146214592],[237.14408626637038]
RADAMES,43,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 0  1  8 ...  0  1  1]
 [ 1 37 61 ...  0  0  0]
 [76 42  2 ...  3  0  1]]","[1114.3046875, 234.82376098632812, 0.688106119632721]","[1025.53857421875, 316.819580078125, 0.10182884335517883]","[1048.4459228515625, 322.57366943359375, 0.24658353626728058]","[1026.9703369140625, 457.79486083984375, 0.08101138472557068]","[1039.855712890625, 456.3563232421875, 0.4393482506275177]","[1105.7144775390625, 567.12255859375, 0.06762248277664185]","[1061.3314208984375, 581.5078125, 0.6082223057746887]","[1029.833740234375, 572.876708984375, 0.072809599339962]","[1077.0802001953125, 568.5610961914062, 0.10594861954450607]","[1041.287353515625, 765.6387939453125, 0.2473044991493225]","[1147.2340087890625, 749.8150024414062, 0.28487011790275574]","[1015.5166015625, 964.1549072265625, 0.15479575097560883]","[1049.877685546875, 919.5607299804688, 0.20328934490680695]","[1036.9921875, 319.6966247558594]","[1053.45703125, 570.7188720703125]",[132.33105646656557],[86.24727808675614],[89.41811685764353],[54.23638134937044],[93.67392943317392],[80.26300787492251],[86.59957489151577],[97.39659694761838],[68.84121275025772],[119.83608669780234],[133.91622162019056],[75.31766572183312],[144.81826449172692],[259.57362258098976],[166.58907844174857],[91.8186954334416],[190.7970220561026],[254.06021330238366],[230.99487394754462]
RADAMES,44,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  1   2   1 ... 162 112 161]
 [  3   5  82 ...   2   1   8]
 [  2  82   3 ...   1   1   0]]","[1132.494384765625, 239.6670684814453, 0.5783606767654419]","[1044.773681640625, 320.2503356933594, 0.13112473487854004]","[1067.7823486328125, 323.1283264160156, 0.300746887922287]","[1082.162841796875, 475.6609191894531, 0.10116235911846161]","[1056.2779541015625, 458.3930358886719, 0.5609073042869568]","[1131.0562744140625, 567.7560424804688, 0.34527239203453064]","[1077.8486328125, 583.5849609375, 0.7082429528236389]","[1043.3355712890625, 574.9509887695312, 0.0827595591545105]","[1090.7911376953125, 570.634033203125, 0.1428212821483612]","[1044.773681640625, 767.7752685546875, 0.27736490964889526]","[1174.1976318359375, 740.4345092773438, 0.3069998621940613]","[1020.326904296875, 956.2825317382812, 0.17881064116954803]","[1097.9813232421875, 939.0147094726562, 0.16690213978290558]","[1056.278076171875, 321.6893310546875]","[1067.0633544921875, 572.79248046875]",[132.8986949988105],[87.5405671193068],[76.47268122244965],[62.036103588012104],[94.86136223324284],[80.2238758329253],[89.57268801416838],[97.3892268336151],[63.83959322704219],[110.99711094690825],[134.6418721204963],[69.3430257830442],[165.56342236556245],[267.73163192054864],[165.36251359968247],[94.77055864379217],[187.81653881944672],[249.03731768391413],[227.1575177198661]
RADAMES,45,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   2   1 ...   2   2   1]
 [  0   1   8 ...   2   2   2]
 [  2  23  64 ...   3  22 160]]","[1148.7718505859375, 239.7684326171875, 2.26916241645813]","[1058.406494140625, 327.5929260253906, 0.16744685173034668]","[1087.0938720703125, 330.472412109375, 0.3033519983291626]","[1102.8719482421875, 481.645751953125, 0.19707714021205902]","[1077.05322265625, 457.1700439453125, 0.6951668858528137]","[1174.590576171875, 547.8740844726562, 0.6962670683860779]","[1097.134521484375, 588.1869506835938, 0.8004639148712158]","[1059.8406982421875, 576.6690063476562, 0.09956863522529602]","[1112.91259765625, 576.6690063476562, 0.1517389565706253]","[1049.8001708984375, 775.3538818359375, 0.343364417552948]","[1194.671875, 743.6795043945312, 0.35856348276138306]","[1023.9814453125, 958.2017211914062, 0.23347605764865875]","[1163.1156005859375, 949.5631713867188, 0.2119685709476471]","[1072.750244140625, 329.03265380859375]","[1086.376708984375, 576.6690063476562]",[130.41927657532207],[86.8504124978672],[73.89986586747429],[42.72082825163933],[94.53115818164287],[81.2859442257497],[92.89297751434896],[98.03722011171084],[63.91613786840174],[98.71404336625208],[136.4311359225451],[68.16810364240132],[148.82096238416506],[268.7992268147977],[166.75478604410688],[92.89297751434896],[185.14424259736188],[243.91613786840173],[214.79790549785034]
RADAMES,46,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  2   1   2 ...   1   5 170]
 [  1  14  68 ... 150  15   2]
 [  2  35  55 ...   1   0   0]]","[1170.237060546875, 244.75979614257812, 2.43422794342041]","[1078.1209716796875, 325.3807373046875, 0.20810645818710327]","[1108.3465576171875, 335.4583435058594, 0.3802774250507355]","[1122.73974609375, 480.86395263671875, 0.20897968113422394]","[1096.83203125, 460.708740234375, 0.8404483199119568]","[1197.5841064453125, 537.0106811523438, 0.6032928824424744]","[1115.5430908203125, 593.1574096679688, 0.6628867387771606]","[1075.2423095703125, 577.3211669921875, 0.12565180659294128]","[1128.4969482421875, 580.2005004882812, 0.2023463100194931]","[1059.409912109375, 765.9165649414062, 0.3592628538608551]","[1207.6593017578125, 747.200927734375, 0.32131609320640564]","[1024.8663330078125, 960.2705688476562, 0.2708873152732849]","[1220.6131591796875, 961.7102661132812, 0.3158625364303589]","[1093.2337646484375, 330.4195556640625]","[1101.86962890625, 578.7608642578125]",[131.9537556691933],[88.00838902778169],[73.98819206399624],[36.87649082223335],[95.25255463215328],[81.95901995057842],[94.7986724501156],[100.0782421402],[64.63788534551236],[86.54420117094193],[136.05463335858838],[55.54907819374483],[142.8882987582371],[256.8135448856247],[166.7064653184252],[91.70379329492395],[185.2795696900844],[241.5431371409344],[201.90631582542957]
RADAMES,47,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 3  3 26 ...  4 83  1]
 [ 1  7  2 ...  2 28 11]
 [ 2  1 68 ...  1  1 88]]","[1188.2470703125, 247.89569091796875, 4.4599995613098145]","[1093.4228515625, 335.6586608886719, 0.26623237133026123]","[1127.904296875, 337.097412109375, 0.3893367350101471]","[1140.8349609375, 475.2161865234375, 0.23496900498867035]","[1117.8472900390625, 463.706298828125, 0.8418192267417908]","[1221.2918701171875, 534.2044067382812, 0.7757221460342407]","[1133.6512451171875, 597.5088500976562, 0.8510828018188477]","[1089.112548828125, 578.8052368164062, 0.15099890530109406]","[1150.89208984375, 581.6827392578125, 0.21605171263217926]","[1067.5615234375, 765.841064453125, 0.4836806058883667]","[1222.7286376953125, 762.963623046875, 0.4477137327194214]","[1025.8963623046875, 960.0706176757812, 0.3403400182723999]","[1274.4510498046875, 961.5093994140625, 0.4229744076728821]","[1110.66357421875, 336.3780517578125]","[1120.0023193359375, 580.2440185546875]",[131.2450758851677],[87.80695370425516],[71.23574967594799],[36.2475794116412],[94.541677081223],[83.26377587722199],[96.57286559278708],[102.1073192433103],[68.38296108693436],[75.3986187704716],[136.56187781908747],[68.84639714833888],[145.0118297356932],[272.15242579586186],[168.722098795999],[93.90607389430758],[185.53445365052323],[245.71628235422517],[187.01565768353726]
RADAMES,48,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 83  33  20 ...   3   4   3]
 [ 83   1  10 ... 156 154 165]
 [ 27   0   1 ...   2  88   2]]","[1210.35546875, 252.33645629882812, 1.6140437126159668]","[1108.2630615234375, 343.0469055175781, 0.31579720973968506]","[1149.9627685546875, 341.6070556640625, 0.45390719175338745]","[1149.9627685546875, 478.39263916015625, 0.1948179453611374]","[1141.3353271484375, 468.3136901855469, 1.224299430847168]","[1239.1138916015625, 528.787353515625, 1.381328821182251]","[1158.59033203125, 603.6594848632812, 1.1720380783081055]","[1106.8250732421875, 580.6218872070312, 0.1706896871328354]","[1167.2177734375, 590.7008056640625, 0.198031485080719]","[1076.6287841796875, 772.1217041015625, 0.60367751121521]","[1236.238037109375, 772.1217041015625, 0.4354882538318634]","[1029.1773681640625, 956.4223022460938, 0.4108796715736389]","[1316.7615966796875, 957.8621215820312, 0.3732149004936218]","[1129.1129150390625, 342.32696533203125]","[1137.021484375, 585.661376953125]",[132.0754156156585],[88.13849510161742],[72.87605587998839],[29.478299556866244],[93.89525125482051],[82.73465135498675],[98.96079653673854],[104.43821930041734],[69.17104593575841],[66.56194668667942],[136.06307948595892],[74.85367897613894],[136.6022436768779],[275.87279058797384],[168.83940010016624],[89.4860048238478],[185.47742276367882],[239.69632928755294],[177.39090075092102]
RADAMES,49,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 165  74   6]
 [  0   0   0 ... 125   8   0]
 [  0   0   0 ...   4  65 183]]","[1229.798095703125, 254.50694274902344, 2.2227189540863037]","[1131.8951416015625, 339.41290283203125, 0.2720339894294739]","[1172.2081298828125, 345.16925048828125, 0.5177566409111023]","[1172.2081298828125, 480.4431457519531, 0.2232408970594406]","[1162.1298828125, 473.2477111816406, 1.0720278024673462]","[1258.5931396484375, 529.3720092773438, 1.1183661222457886]","[1182.286376953125, 605.6434936523438, 1.0805240869522095]","[1127.5758056640625, 589.8135375976562, 0.17149904370307922]","[1183.72607421875, 592.6917114257812, 0.2002747356891632]","[1090.142333984375, 774.0162963867188, 0.7374348044395447]","[1257.1533203125, 778.3335571289062, 0.492493599653244]","[1032.5523681640625, 956.7799072265625, 0.4226151406764984]","[1342.0985107421875, 961.0972290039062, 0.4842368960380554]","[1152.0516357421875, 342.29107666015625]","[1155.65087890625, 591.2526245117188]",[131.52986819941066],[89.17173122042047],[74.04760564732459],[29.52741361543613],[94.49922356080098],[81.34352049225075],[101.48715506096178],[107.48996809471153],[68.41962934505935],[65.07186228596623],[137.64186302100984],[65.92119530698285],[135.47980796811154],[266.37281322045925],[166.84429693144978],[98.55282589390497],[186.00281303374973],[245.4853129141022],[176.65223294090688]
RADAMES,50,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   4   2   2]
 [  0   0   0 ... 136 166 150]]","[1252.5799560546875, 252.55349731445312, 1.6229236125946045]","[1150.392578125, 340.37957763671875, 0.39918965101242065]","[1193.5704345703125, 344.69891357421875, 0.5077580213546753]","[1190.6917724609375, 482.9169921875, 0.19538991153240204]","[1187.8133544921875, 477.1579284667969, 0.8753281831741333]","[1277.0474853515625, 530.4295043945312, 1.0006132125854492]","[1206.523681640625, 612.4964599609375, 0.8456764221191406]","[1143.1962890625, 585.1408081054688, 0.16869357228279114]","[1203.6451416015625, 595.2191772460938, 0.15475772321224213]","[1110.0933837890625, 770.8712768554688, 0.6847559213638306]","[1278.4866943359375, 773.7509765625, 0.5607592463493347]","[1035.2518310546875, 950.8428344726562, 0.45835360884666443]","[1347.5711669921875, 965.2405395507812, 0.46518486738204956]","[1171.9814453125, 342.53924560546875]","[1173.420654296875, 590.1799926757812]",[131.8501949775023],[89.66701896497253],[74.2129629027255],[28.81938657057229],[92.48868619493754],[82.12884668947973],[100.10576162749338],[112.58008694147641],[67.25628977222352],[70.16186984623512],[137.81682398747023],[68.50031690264697],[134.60642366784683],[266.77607228214976],[169.6401604945422],[90.64013721830212],[192.47432531398306],[237.7907029008743],[182.9055800740116]
RADAMES,51,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 3 1 1]]","[1269.95166015625, 257.6324462890625, 3.388129949569702]","[1172.249267578125, 346.8332214355469, 0.37628981471061707]","[1215.353271484375, 349.7106628417969, 0.5876104235649109]","[1209.6060791015625, 483.5118408203125, 0.24038101732730865]","[1206.7325439453125, 480.6343994140625, 1.1848037242889404]","[1287.1932373046875, 538.1832885742188, 0.7384322285652161]","[1234.0316162109375, 612.996826171875, 1.2678614854812622]","[1166.502197265625, 585.6610717773438, 0.16696883738040924]","[1223.97412109375, 597.1708984375, 0.17076025903224945]","[1130.582275390625, 765.5013427734375, 0.6349896192550659]","[1300.1243896484375, 778.4498291015625, 0.37947750091552734]","[1038.627197265625, 943.9028930664062, 0.467318058013916]","[1354.72265625, 962.6062622070312, 0.4134836494922638]","[1193.80126953125, 348.2719421386719]","[1195.2381591796875, 591.416015625]",[130.03515632419865],[89.66140752300979],[74.71335002976262],[35.17026943971905],[93.76722614162593],[78.3464410305057],[101.2951869054867],[117.26833422816956],[67.2140700256062],[73.48608686678705],[139.62625119881113],[70.89419199399022],[140.4569194099564],[269.94806810585357],[164.5792148888798],[89.9703942265786],[195.97314732268288],[235.88939435015848],[186.27201684118083]
RADAMES,52,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ... 123  58   5]]","[1294.5986328125, 258.41461181640625, 3.474289894104004]","[1193.828857421875, 340.3882751464844, 0.3465302586555481]","[1237.0159912109375, 350.4552307128906, 0.5960578918457031]","[1234.1368408203125, 484.2016906738281, 0.18274244666099548]","[1234.1368408203125, 484.2016906738281, 1.200060486793518]","[1296.0382080078125, 543.1651611328125, 0.7456304430961609]","[1258.6094970703125, 617.9481811523438, 1.5159598588943481]","[1183.7518310546875, 586.3092041015625, 0.1804557591676712]","[1245.6533203125, 593.4998779296875, 0.15084367990493774]","[1149.2022705078125, 770.390380859375, 0.6610167622566223]","[1320.510986328125, 776.1428833007812, 0.3938092589378357]","[1048.4324951171875, 935.7757568359375, 0.482736736536026]","[1362.25830078125, 967.414794921875, 0.4158196449279785]","[1215.42236328125, 345.4217529296875]","[1214.70263671875, 589.904541015625]",[132.30211191876782],[90.1686710775509],[74.34289316001619],[43.607569032344614],[91.23321164023868],[79.63084425125597],[100.62998031631],[121.35406923318699],[67.71334463898978],[77.68762052572056],[137.8665591587831],[61.22147079333963],[149.26467587232844],[258.1118608834581],[168.3976326110173],[94.00403016242014],[200.724088916877],[241.08736858455237],[189.9742758867308]
RADAMES,53,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   3   2   1]
 [  0   0   0 ... 123 105   8]]","[1313.2060546875, 255.9202880859375, 4.367248058319092]","[1213.9937744140625, 345.1834411621094, 0.3307321071624756]","[1257.129638671875, 346.6231994628906, 0.6709422469139099]","[1255.6917724609375, 486.2768859863281, 0.16837039589881897]","[1254.2537841796875, 481.9576721191406, 1.0548754930496216]","[1313.2060546875, 556.8235473632812, 0.7904691696166992]","[1285.88671875, 614.4127197265625, 0.7563393115997314]","[1206.8045654296875, 587.057861328125, 0.15189577639102936]","[1271.5081787109375, 591.3770141601562, 0.16558119654655457]","[1186.674560546875, 768.463623046875, 0.5377248525619507]","[1337.649658203125, 774.2225952148438, 0.3498568832874298]","[1067.332275390625, 921.0748901367188, 0.38904136419296265]","[1363.5311279296875, 967.1461791992188, 0.37456315755844116]","[1235.561767578125, 345.9033203125]","[1239.1563720703125, 589.2174072265625]",[130.7901531102869],[89.15360147348802],[73.53576552202115],[50.81081523964406],[91.21735080843797],[76.56820242373509],[96.33202029037388],[128.02547138990565],[70.1132155697155],[82.35916241585332],[138.36344836320112],[71.62410269589343],[157.27504971762292],[269.3056771706668],[165.3508516152971],[92.51308122487752],[211.69345109953176],[246.29416888910762],[192.24594684613783]
RADAMES,54,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   1   1]
 [  0   0   0 ... 128 165 169]]","[1335.9854736328125, 250.6144561767578, 1.9575886726379395]","[1233.976806640625, 338.4048156738281, 0.3854779005050659]","[1282.825927734375, 344.16156005859375, 0.5024739503860474]","[1265.5850830078125, 489.5194091796875, 0.09213104099035263]","[1279.9525146484375, 480.8842468261719, 0.9108565449714661]","[1333.1119384765625, 567.2354125976562, 0.36946117877960205]","[1311.560791015625, 606.093505859375, 0.8327209949493408]","[1233.976806640625, 583.0665283203125, 0.1502029001712799]","[1298.630126953125, 588.8232421875, 0.12073240429162979]","[1229.6666259765625, 765.8431396484375, 0.592279851436615]","[1357.5364990234375, 778.7958984375, 0.3355253338813782]","[1091.7393798828125, 905.4442749023438, 0.35112467408180237]","[1366.156982421875, 967.3292846679688, 0.4047391712665558]","[1258.4013671875, 341.283203125]","[1266.303466796875, 585.9448852539062]",[130.5531880512839],[88.15010009739512],[78.18590727449521],[49.01286717834544],[91.20397143993888],[75.83206016740836],[91.35088071468456],[134.6544295007081],[72.7724781864657],[87.38203641227427],[137.5969120461112],[71.46471056866632],[150.82695990385022],[264.4828453424411],[164.6280887274695],[86.26269844007642],[223.30354878602355],[247.68429591185756],[194.60955822580857]
