etiqueta,frame,mascara,nose,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,mid_shoulder,mid_hip,nose_mid_shoulder,mid_shoulder_mid_hip,left_shoulder_left_elbow,left_elbow_left_wrist,right_shoulder_right_elbow,right_elbow_right_wrist,left_hip_left_knee,left_knee_left_ankle,right_hip_right_knee,right_knee_right_ankle,mid_shoulder_angle,left_shoulder_angle,left_elbow_angle,right_shoulder_angle,right_elbow_angle,left_hip_angle,left_knee_angle,right_hip_angle,right_knee_angle
MARCO,33,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  2 144 121 ...  29  74  62]
 [  1   2 160 ...  54   5   1]
 [  0   1   5 ...   0   0   0]]","[992.399658203125, 181.08438110351562, 1.019477128982544]","[936.4274291992188, 251.61175537109375, 0.10882618278265]","[916.3347778320312, 248.73309326171875, 0.3797338604927063]","[893.371826171875, 401.30255126953125, 0.14825306832790375]","[927.8162231445312, 392.66650390625, 0.7420039176940918]","[887.6310424804688, 542.3572998046875, 0.06650260835886002]","[988.0941162109375, 536.5999145507812, 0.9828080534934998]","[952.2144165039062, 523.6459350585938, 0.13739047944545746]","[922.0755615234375, 526.524658203125, 0.1911565512418747]","[960.8255615234375, 722.2740478515625, 0.4070196747779846]","[927.8162231445312, 719.3953857421875, 0.5325638651847839]","[988.0941162109375, 925.2202758789062, 0.4135977625846863]","[751.288330078125, 877.7222290039062, 0.30518367886543274]","[926.381103515625, 250.17242431640625]","[937.14501953125, 525.0853271484375]",[133.69852034286498],[87.75779132765513],[106.04683679148492],[92.33059326547655],[85.43922180120661],[67.27654518225303],[87.51760460808107],[82.34737426603763],[88.29513473596523],[138.11125399416096],[134.05927098479015],[277.8935875820309],[166.28375647399164],[77.28597259175253],[161.83732338104642],[272.97380466943594],[174.82976965795655],[93.75108286712525],[229.81611925819576]
MARCO,34,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [111 160   8 ...  85 164 142]
 [ 48 164  28 ...   1   2   3]
 [ 37 165  47 ...   1   1   1]]","[1010.2335815429688, 179.06324768066406, 2.5388128757476807]","[926.9088134765625, 243.77670288085938, 0.07500257343053818]","[936.9652099609375, 243.77670288085938, 0.3188071846961975]","[918.2890014648438, 400.527099609375, 0.10152628272771835]","[945.5850219726562, 396.212890625, 0.6659489274024963]","[1005.9237060546875, 545.7728271484375, 0.0641588568687439]","[1003.0504150390625, 532.8301391601562, 0.7305237054824829]","[971.4444580078125, 518.4494018554688, 0.11046811193227768]","[939.8384399414062, 524.2017211914062, 0.13226665556430817]","[977.1910400390625, 721.21826171875, 0.26746833324432373]","[962.8246459960938, 719.7801513671875, 0.5721861124038696]","[988.68408203125, 926.86328125, 0.3398115336894989]","[794.7384643554688, 863.5878295898438, 0.1979673057794571]","[931.93701171875, 243.77670288085938]","[955.6414794921875, 521.3255615234375]",[140.42568574311292],[85.11841601758316],[93.1475641159052],[58.89511808715194],[86.76354112436616],[67.18688900000936],[88.37664033518669],[86.80119419013432],[83.29681534911074],[139.4510536123826],[124.69273027447025],[93.1475641159052],[145.74755397124676],[266.76354112436616],[160.4233478756432],[278.6916322267903],[178.42455385494765],[93.61176825697082],[236.15423826327185]
MARCO,35,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   4  40 155]
 [  0   0   0 ...   1   3   2]
 [  0   0   0 ...   1   1  62]]","[1030.0833740234375, 174.63365173339844, 1.1476279497146606]","[942.5227661132812, 246.61306762695312, 0.08097584545612335]","[956.876953125, 245.17347717285156, 0.2692226469516754]","[939.6519775390625, 399.2094421386719, 0.08706611394882202]","[959.7478637695312, 390.5718994140625, 0.5527661442756653]","[969.7957153320312, 553.2454223632812, 0.026716651394963264]","[1017.1646118164062, 535.9703369140625, 0.9039504528045654]","[952.5707397460938, 521.574462890625, 0.06484246253967285]","[962.6187133789062, 520.1348266601562, 0.1424197256565094]","[975.5374755859375, 720.2376708984375, 0.2538250982761383]","[1012.8583374023438, 711.60009765625, 0.33513587713241577]","[987.0208129882812, 926.0988159179688, 0.2945713400840759]","[839.1725463867188, 851.240234375, 0.22092214226722717]","[949.6998291015625, 245.89328002929688]","[957.5947265625, 520.8546142578125]",[138.4431650259908],[88.35533218027273],[91.07777572496303],[78.92755357648274],[88.86883441348739],[68.45130978239153],[83.40551599419918],[86.80723814668411],[75.29729809690575],[141.20136739661203],[129.91216715428195],[96.80481926233966],[167.8497778515197],[274.5959501707285],[159.58247536890414],[91.55949219746408],[183.40172215248492],[263.4505922297145],[245.90406929970626]
MARCO,36,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 166 162 151]
 [  0   0   0 ...   2   1   0]
 [  0   0   0 ...   0   2   2]]","[1047.26904296875, 173.88314819335938, 0.656234860420227]","[952.4098510742188, 248.75772094726562, 0.0896788015961647]","[976.84326171875, 235.79867553710938, 0.21417303383350372]","[950.9725952148438, 394.18719482421875, 0.0832810029387474]","[975.4060668945312, 389.8675231933594, 0.5705058574676514]","[979.7178344726562, 520.8980712890625, 0.02697397582232952]","[1028.5845947265625, 532.417236328125, 0.760775089263916]","[959.5961303710938, 519.4581298828125, 0.10578534007072449]","[982.59228515625, 518.0182495117188, 0.1273680478334427]","[976.84326171875, 719.6036376953125, 0.31877827644348145]","[1045.831787109375, 703.7647705078125, 0.28146153688430786]","[986.9041137695312, 924.0689086914062, 0.27487966418266296]","[883.4213256835938, 854.9539184570312, 0.19454796612262726]","[964.6265869140625, 242.2781982421875]","[971.09423828125, 518.7381591796875]",[140.3887795951374],[88.65983651677134],[90.56622644483541],[77.21838979382042],[90.53445463297362],[69.54184367488641],[85.07481999095312],[87.18299443263334],[71.1982783506365],[137.04930011352755],[128.2710569216339],[118.50684910555016],[166.652163348985],[298.47519578456354],[159.0073890419128],[88.65780047003094],[182.10817444168023],[254.78097484391753],[245.85102176289107]
MARCO,37,"[[  0   0   0 ... 122 129 151]
 [  0   0   0 ...  34 142 136]
 [  0   0   0 ...  57 150 105]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...  32  10   5]
 [  0   0   0 ...   8  11  33]]","[1065.0972900390625, 175.5940704345703, 1.0624688863754272]","[974.541259765625, 248.96234130859375, 0.06978318095207214]","[996.1022338867188, 238.89218139648438, 0.20439301431179047]","[978.8534545898438, 402.89178466796875, 0.07831167429685593]","[988.9153442382812, 389.9444274902344, 0.4689555764198303]","[1055.0355224609375, 517.979248046875, 0.03267834335565567]","[1042.098876953125, 532.3651733398438, 0.8293932676315308]","[974.541259765625, 522.2950439453125, 0.0835600420832634]","[998.9771118164062, 522.2950439453125, 0.088932104408741]","[987.4778442382812, 717.9437255859375, 0.4080996811389923]","[1079.4713134765625, 697.8034057617188, 0.281375914812088]","[987.4778442382812, 922.223876953125, 0.20234495401382446]","[941.481201171875, 856.048583984375, 0.15238119661808014]","[985.32177734375, 243.92726135253906]","[986.7591552734375, 522.2950439453125]",[139.4176815082479],[89.70415054414877],[88.39532998968527],[56.4974599149868],[92.72401209620142],[69.52308779098077],[86.21702377633177],[90.0],[65.3621736422773],[131.08849336517383],[130.28646903590086],[113.4304275648716],[148.10212992530154],[297.75923404692657],[156.79907569477933],[86.21702377633177],[183.78297622366824],[245.3621736422773],[245.72631972289656]
MARCO,38,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 2 ... 0 0 0]
 [1 1 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]","[1082.74462890625, 170.205078125, 0.7635400891304016]","[993.8524169921875, 245.06072998046875, 0.061989445239305496]","[1012.4910888671875, 236.42355346679688, 0.25058966875076294]","[993.8524169921875, 399.0906982421875, 0.05662192404270172]","[1005.3223876953125, 389.0139465332031, 0.41372552514076233]","[1071.274658203125, 501.29742431640625, 0.1303846836090088]","[1054.0697021484375, 531.5276489257812, 0.7670888304710388]","[989.5512084960938, 518.5718383789062, 0.06789925694465637]","[1021.0936279296875, 520.0113525390625, 0.059181105345487595]","[996.7199096679688, 715.7877197265625, 0.3180840015411377]","[1111.4195556640625, 691.315673828125, 0.2371690571308136]","[976.6474609375, 885.6524047851562, 0.053769443184137344]","[990.9849853515625, 869.8176879882812, 0.14721432328224182]","[1003.1717529296875, 240.7421417236328]","[1005.3223876953125, 519.2916259765625]",[138.4447417495398],[89.55763749740201],[90.0],[52.85584104344041],[92.6897796849985],[71.11656639352107],[87.91824288179046],[96.73923490302543],[62.19806201958699],[124.00737693252813],[131.11289574786224],[114.86304673056823],[142.85584104344042],[297.55282641556676],[158.42678670852257],[85.30510961929012],[188.82099202123499],[239.58516013143085],[241.80931491294112]
MARCO,39,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [85 68  8 ...  0  0  0]
 [40  2  1 ...  0  0  0]
 [70  3  1 ...  0  0  0]]","[1100.752197265625, 172.5675506591797, 1.1817377805709839]","[1005.92578125, 251.71392822265625, 0.08599068969488144]","[1033.224365234375, 244.518798828125, 0.18761001527309418]","[1060.5228271484375, 418.640869140625, 0.04562428966164589]","[1020.29345703125, 391.2993469238281, 0.49660724401474]","[1107.9359130859375, 529.44580078125, 0.1282925307750702]","[1067.7066650390625, 532.3238525390625, 0.560373067855835]","[1007.362548828125, 517.93359375, 0.06622385233640671]","[1028.9139404296875, 515.0555419921875, 0.043386757373809814]","[1005.92578125, 715.0800170898438, 0.2565036714076996]","[1138.1080322265625, 686.299560546875, 0.25877657532691956]","[981.5008544921875, 915.1045532226562, 0.15998797118663788]","[1037.5345458984375, 884.8849487304688, 0.1593332290649414]","[1019.5750732421875, 248.11636352539062]","[1018.1382446289062, 516.4945678710938]",[137.05671096767267],[90.30674409308722],[71.88855413053511],[66.83406840829844],[95.03458164521052],[71.41707462869816],[90.4175539155366],[96.96190186051462],[57.47629725377362],[116.85991481376593],[133.25003312541455],[86.6542790189257],[174.94551427776332],[289.8003065336011],[156.38249298348765],[98.02403741137294],[186.54434794497803],[245.08278074960992],[239.38361755999233]
MARCO,40,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [40 95 95 ...  0  0  0]
 [ 5  2  5 ...  0  0  0]
 [ 2  1  0 ...  1  0  0]]","[1122.68994140625, 175.41091918945312, 0.8296096324920654]","[1023.5540161132812, 250.250244140625, 0.10489992797374725]","[1049.41552734375, 245.9325714111328, 0.21334604918956757]","[1079.58740234375, 425.8347473144531, 0.06714991480112076]","[1039.3583984375, 394.1719665527344, 0.4776829779148102]","[1134.18408203125, 533.7760620117188, 0.3122883141040802]","[1082.4609375, 535.2152709960938, 0.5249159932136536]","[1022.1172485351562, 519.3838500976562, 0.07328609377145767]","[1085.33447265625, 512.1878051757812, 0.0493864044547081]","[1013.4967651367188, 717.995849609375, 0.34128716588020325]","[1155.7352294921875, 687.7722778320312, 0.2806316912174225]","[987.63525390625, 920.925537109375, 0.21543097496032715]","[1093.9549560546875, 906.5333251953125, 0.20945940911769867]","[1036.4847412109375, 248.09140014648438]","[1053.725830078125, 515.7858276367188]",[139.86542151121978],[86.31490602289514],[72.30082231776139],[63.169729410519075],[93.88121783695132],[73.00695722408625],[92.48528541974768],[97.26266785580843],[68.15163693374517],[105.77020210330093],[126.44948451167537],[81.77919508385916],[170.8689070927577],[283.3594808979391],[159.12573938713493],[98.97934351865582],[184.77738243606075],[254.64568259997944],[217.61856516955578]
MARCO,41,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [ 1  1  5 ...  0  0  0]
 [ 3  1  2 ...  0  0  0]
 [68 65 14 ...  1  1  1]]","[1142.172119140625, 174.76206970214844, 1.8437914848327637]","[1043.1585693359375, 255.39605712890625, 0.13106760382652283]","[1071.858154296875, 243.87693786621094, 0.27799591422080994]","[1099.1226806640625, 435.3826599121094, 0.18528562784194946]","[1056.0733642578125, 386.4263000488281, 0.6133256554603577]","[1159.391845703125, 528.9757080078125, 0.48912298679351807]","[1099.1226806640625, 541.9346923828125, 1.1140096187591553]","[1043.1585693359375, 527.5358276367188, 0.06373351067304611]","[1100.5577392578125, 516.0166625976562, 0.12236062437295914]","[1023.0687255859375, 720.4814453125, 0.38159382343292236]","[1169.436767578125, 697.4431762695312, 0.3405417501926422]","[990.0642700195312, 926.3860473632812, 0.30526548624038696]","[1152.2169189453125, 929.265869140625, 0.2819904088973999]","[1057.50830078125, 249.63650512695312]","[1071.858154296875, 521.7762451171875]",[138.51130813853763],[86.98160473273553],[72.72770872461712],[57.22052364811305],[96.31873986847256],[74.52633962013122],[95.94431959424853],[99.10647909008298],[69.21060932575027],[94.24814342519056],[128.4702965941979],[94.5967555218037],[164.49281492349593],[298.18767065238933],[158.20759975165868],[107.29199729046547],[183.16215949583446],[260.5582870219672],[205.0375340994403]
MARCO,42,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [10 68 79 ... 29  1 69]
 [ 2 68 27 ...  1  1  2]
 [ 1 37 49 ...  1  1  1]]","[1159.6663818359375, 182.80731201171875, 1.2670793533325195]","[1061.9171142578125, 253.3322296142578, 0.09734642505645752]","[1087.7919921875, 247.5751190185547, 0.3334886133670807]","[1116.541748046875, 438.9998779296875, 0.304451584815979]","[1077.7296142578125, 395.8213195800781, 0.6189810037612915]","[1181.228759765625, 521.0390625, 0.8323189616203308]","[1119.416748046875, 548.385498046875, 0.7233226895332336]","[1056.167236328125, 522.4783935546875, 0.09173113852739334]","[1116.541748046875, 519.5997924804688, 0.16689981520175934]","[1036.0423583984375, 715.3424682617188, 0.4025311768054962]","[1179.7911376953125, 708.1460571289062, 0.40034937858581543]","[991.4802856445312, 919.7207641601562, 0.3750809133052826]","[1204.228515625, 929.7958374023438, 0.37244153022766113]","[1074.8544921875, 250.45367431640625]","[1086.3544921875, 521.0390625]",[141.42397265168648],[87.56636832356374],[73.60577283896812],[51.74460203726736],[93.88305960943872],[74.71736763408002],[95.95711083817793],[102.30010645391174],[71.45555005820857],[83.70842414387782],[126.14239567187727],[86.14969853770134],[158.13882919829925],[286.4268706972615],[160.8343080246413],[98.68691133913818],[186.3429956157338],[254.18523497645197],[192.25287408566925]
MARCO,43,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 48  63  37 ...   1   2 159]
 [  1   2   2 ...   1 134 115]
 [  1   2  64 ... 155  12   1]]","[1179.527099609375, 181.97610473632812, 3.142765760421753]","[1080.1568603515625, 262.5981140136719, 0.219083771109581]","[1113.2802734375, 249.64102172851562, 0.37227874994277954]","[1134.8824462890625, 436.7992858886719, 0.34444934129714966]","[1098.8787841796875, 400.80731201171875, 0.8011116981506348]","[1192.4884033203125, 517.4213256835938, 0.670094907283783]","[1136.3226318359375, 549.0942993164062, 1.113366723060608]","[1071.5159912109375, 518.8610229492188, 0.1216052994132042]","[1136.3226318359375, 527.4990844726562, 0.1805255264043808]","[1047.033447265625, 717.5367431640625, 0.5096732974052429]","[1188.16796875, 714.6573486328125, 0.44938620924949646]","[993.748046875, 921.9711303710938, 0.399938702583313]","[1251.5343017578125, 923.4108276367188, 0.4121859073638916]","[1096.718505859375, 256.11956787109375]","[1103.9193115234375, 523.1800537109375]",[138.1600217483509],[88.45549657741812],[72.55980253479316],[54.453482989585126],[95.44209731981012],[75.82851996457836],[97.02506607516978],[104.60898385012237],[74.51655830507447],[73.11453046616876],[130.2954748290672],[93.92413093440906],[161.89368045479193],[296.8062824466531],[160.38642264476826],[89.43287572556433],[187.5839177749526],[246.924367955469],[178.5979721610943]
MARCO,44,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 13   0  62 ...   4   1   4]
 [ 33   1  11 ...  95 167 124]
 [  3   2   7 ...   0   0   5]]","[1199.6710205078125, 187.33425903320312, 1.4808239936828613]","[1098.9259033203125, 263.5365905761719, 0.19796648621559143]","[1130.588623046875, 252.0343475341797, 0.441900372505188]","[1159.3729248046875, 438.94573974609375, 0.3447289764881134]","[1121.953369140625, 401.5635070800781, 0.7649238109588623]","[1215.5023193359375, 520.8992309570312, 0.8113717436790466]","[1159.3729248046875, 555.4059448242188, 0.9123766422271729]","[1090.2906494140625, 525.2125854492188, 0.12771132588386536]","[1156.4945068359375, 535.2770385742188, 0.18582287430763245]","[1065.823974609375, 710.6861572265625, 0.5871156454086304]","[1208.3062744140625, 725.06396484375, 0.4758734703063965]","[996.7416381835938, 913.4132080078125, 0.4538508653640747]","[1286.02392578125, 927.7910766601562, 0.3990778923034668]","[1114.75732421875, 257.78546142578125]","[1123.392578125, 530.2448120117188]",[140.31818178794236],[88.1846905220316],[70.98574843491242],[55.593019027737306],[93.30513919709922],[76.3292476803323],[97.51476185094803],[108.81732688531436],[74.73035577351128],[69.02512867467992],[127.86650873408924],[90.95046948071472],[164.6072705928249],[293.2699532373415],[163.02410848323308],[88.8707185100367],[191.30256503436632],[246.08631243259995],[174.29477290116864]
MARCO,45,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [35 56 11 ...  1  1  2]
 [ 0  3  7 ...  0  0  1]
 [ 1  2  1 ...  0  1  1]]","[1217.2999267578125, 185.5499725341797, 1.5281431674957275]","[1121.01318359375, 266.1708679199219, 0.2548920512199402]","[1154.06689453125, 260.4122314453125, 0.38343751430511475]","[1179.9349365234375, 437.49029541015625, 0.35793536901474]","[1145.4442138671875, 404.37811279296875, 0.9770563244819641]","[1228.796875, 520.990478515625, 0.6565473079681396]","[1179.9349365234375, 558.4215698242188, 1.5250447988510132]","[1106.64208984375, 528.1887817382812, 0.12882976233959198]","[1174.1865234375, 541.1456909179688, 0.15125790238380432]","[1086.5224609375, 712.465087890625, 0.5174662470817566]","[1227.3597412109375, 731.1806640625, 0.516795814037323]","[1001.7326049804688, 906.8190307617188, 0.5307791233062744]","[1293.467041015625, 934.1725463867188, 0.4166579246520996]","[1137.5400390625, 263.29156494140625]","[1140.414306640625, 534.667236328125]",[135.73417387964676],[89.39317609802636],[71.02041053345476],[59.66503991663744],[93.4275740645037],[77.3794799995462],[96.23097853714289],[113.56996675373271],[74.36797968372781],[71.96139661057742],[133.6590022183796],[80.90326812773849],[168.64462938318266],[283.31053434130524],[163.95190593504253],[85.37196162239634],[197.33898821658983],[243.50896276898126],[177.59341692684964]
MARCO,46,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 2 3 ... 3 4 2]
 [0 0 2 ... 2 1 0]
 [0 0 0 ... 2 1 2]]","[1245.7613525390625, 183.53309631347656, 0.7518972754478455]","[1140.7535400390625, 269.8313903808594, 0.19393272697925568]","[1172.3997802734375, 258.3249206542969, 0.2761116921901703]","[1192.5382080078125, 436.6747131347656, 0.16687068343162537]","[1165.2073974609375, 402.1553955078125, 1.0699211359024048]","[1247.1998291015625, 525.849609375, 0.43376588821411133]","[1208.361328125, 558.9306030273438, 0.5600039958953857]","[1132.122802734375, 530.1644897460938, 0.12034881860017776]","[1198.2919921875, 541.6709594726562, 0.14759141206741333]","[1106.23046875, 718.5823974609375, 0.43097659945487976]","[1244.3228759765625, 725.77392578125, 0.40041637420654297]","[1008.4149780273438, 901.2470092773438, 0.45084407925605774]","[1297.5460205078125, 934.3280029296875, 0.3712473213672638]","[1156.57666015625, 264.0781555175781]","[1165.2073974609375, 535.917724609375]",[137.91397142703198],[88.18150548757956],[72.7567533471631],[58.49291254905454],[92.86274658850269],[74.60990454224027],[97.82456146778908],[118.1687059843522],[75.96225034115879],[75.68365199742763],[130.2675340605476],[92.7378546276903],[165.73615920189147],[292.8438478690299],[161.7471579537376],[87.95977604038318],[200.34414451656312],[246.0974649137529],[179.72140165626885]
MARCO,47,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 155  70  12]
 [  0   0   0 ...   0   4  61]
 [  0   0   0 ...   0   2  69]]","[1259.3316650390625, 187.08261108398438, 3.070955753326416]","[1155.876953125, 267.6405029296875, 0.3117331564426422]","[1197.5462646484375, 263.32489013671875, 0.3873792886734009]","[1229.157470703125, 441.7030944824219, 0.16482363641262054]","[1190.3619384765625, 410.05535888671875, 0.9297716617584229]","[1262.2054443359375, 525.1380615234375, 0.3260895907878876]","[1232.0311279296875, 561.1014404296875, 0.746994137763977]","[1148.6927490234375, 526.5765991210938, 0.17471197247505188]","[1216.2255859375, 538.0848999023438, 0.1425311118364334]","[1147.255859375, 700.6392211914062, 0.5345370769500732]","[1262.2054443359375, 719.3401489257812, 0.47674116492271423]","[1020.8112182617188, 889.087158203125, 0.42530497908592224]","[1301.0009765625, 935.1202392578125, 0.3750876486301422]","[1176.711669921875, 265.4826965332031]","[1182.459228515625, 532.3307495117188]",[136.50122693782916],[88.7661145123526],[67.16886076409683],[68.39184768256511],[92.80311991417337],[74.57737870716352],[90.47296680641176],[123.86078846579917],[75.76577241404802],[79.80757066549616],[132.26488757452347],[73.08177918410054],[181.22298691846828],[278.7160727326303],[161.77425879299014],[80.80208397841643],[213.3878216593874],[246.09485528465933],[184.04179825144817]
MARCO,48,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   1   1  80]
 [  0   0   0 ...   1  72   2]
 [  0   0   0 ... 177  32   0]]","[1281.846435546875, 179.9784393310547, 3.112412452697754]","[1169.7855224609375, 274.89410400390625, 0.32526278495788574]","[1218.632568359375, 263.3891906738281, 0.2814331352710724]","[1172.658935546875, 417.2676696777344, 0.212093323469162]","[1218.632568359375, 404.3246154785156, 1.2037701606750488]","[1194.2091064453125, 548.1362915039062, 0.07127940654754639]","[1258.859619140625, 552.4506225585938, 0.9786873459815979]","[1171.2222900390625, 520.8120727539062, 0.1323818564414978]","[1241.6195068359375, 528.0026245117188, 0.12527713179588318]","[1182.7156982421875, 704.8909912109375, 0.5110749006271362]","[1273.2264404296875, 720.710205078125, 0.6234320998191833]","[1046.231201171875, 867.3981323242188, 0.43886998295783997]","[1301.9599609375, 933.551513671875, 0.37069734930992126]","[1194.208984375, 269.14166259765625]","[1206.4208984375, 524.4073486328125]",[134.50555544153124],[87.26105732597924],[88.84380155648248],[80.6490074748649],[90.0],[74.80644609276801],[86.4272386653129],[130.02581429668092],[80.68556423340519],[82.31156707546143],[132.755501884448],[102.09709002674487],[171.80520591838243],[283.25329239639194],[164.806446092768],[80.59512743212528],[223.59857563136802],[254.85345300021757],[181.62600284205624]
MARCO,49,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 148 150 122]
 [  0   0   0 ...   1   1   2]
 [  0   0   0 ...   2   2   1]]","[1301.9818115234375, 174.64451599121094, 1.2754956483840942]","[1192.775634765625, 268.16668701171875, 0.27086278796195984]","[1241.631103515625, 253.77870178222656, 0.31639131903648376]","[1191.3388671875, 413.4858093261719, 0.16202034056186676]","[1243.0679931640625, 400.5365905761719, 0.7627332806587219]","[1208.581787109375, 534.3452758789062, 0.09379938244819641]","[1287.6126708984375, 547.29443359375, 0.9557335376739502]","[1192.775634765625, 518.5184326171875, 0.1305282860994339]","[1243.0679931640625, 527.1512451171875, 0.13832077383995056]","[1222.951171875, 698.3687744140625, 0.5031666159629822]","[1283.3018798828125, 721.3896484375, 0.48050400614738464]","[1074.9481201171875, 850.8818969726562, 0.36077892780303955]","[1301.9818115234375, 934.3324584960938, 0.37936875224113464]","[1217.203369140625, 260.9726867675781]","[1217.921875, 522.8348388671875]",[134.48108102368826],[89.84279037784984],[90.56646389590244],[81.88045250779363],[89.43904152188915],[73.11564337841637],[80.47554729349714],[134.14018396922353],[78.2974410715916],[84.98668925006378],[135.36170935416158],[106.97623523003831],[171.3139886118912],[285.8487799225531],[163.6766018565272],[70.73552470071058],[233.66463667572637],[248.55737210213417],[186.68924817847218]
MARCO,50,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   5   4   1]
 [  0   0   0 ... 167 166 151]
 [  0   0   0 ...   1   3   2]]","[1321.5030517578125, 181.07554626464844, 0.8055775761604309]","[1209.28955078125, 264.57244873046875, 0.17554298043251038]","[1261.080322265625, 250.1764373779297, 0.3088986277580261]","[1239.5008544921875, 409.9722595214844, 0.0622800812125206]","[1268.2735595703125, 404.2138366699219, 0.8141947984695435]","[1327.257568359375, 555.3720703125, 0.061373595148324966]","[1321.5030517578125, 545.2947998046875, 0.6556070446968079]","[1225.114501953125, 529.459228515625, 0.065581776201725]","[1261.080322265625, 532.3384399414062, 0.11804372072219849]","[1255.3258056640625, 706.5302124023438, 0.3392791450023651]","[1288.4144287109375, 722.3658447265625, 0.41500619053840637]","[1117.216796875, 844.7320556640625, 0.34320375323295593]","[1301.3621826171875, 929.66845703125, 0.3034687936306]","[1235.1849365234375, 257.37445068359375]","[1243.097412109375, 530.8988037109375]",[138.52566880679018],[88.3430175158069],[78.2620498047212],[58.88672876400145],[87.32634447608189],[69.3286351041894],[80.31760479580319],[134.98074985749957],[81.81455119466362],[86.42604965526502],[129.81734870901676],[93.79609255642983],[160.62467895928023],[282.86041856771874],[162.00229062810754],[75.74070009405578],[234.6631450616964],[257.2374532656748],[184.6114984606014]
MARCO,51,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ...   5   1   1]
 [  0   0   0 ...   3  64 125]
 [  0   0   0 ...  14  61 159]]","[1339.947021484375, 172.2746124267578, 0.9091528654098511]","[1226.6046142578125, 264.4171447753906, 0.1248205378651619]","[1281.1236572265625, 252.89932250976562, 0.24452154338359833]","[1220.86572265625, 396.8720703125, 0.032720040529966354]","[1298.3402099609375, 406.95013427734375, 0.6275306344032288]","[1347.12060546875, 543.7241821289062, 0.13879331946372986]","[1349.989990234375, 543.7241821289062, 0.7559137940406799]","[1258.1683349609375, 523.5680541992188, 0.06369499862194061]","[1279.6890869140625, 523.5680541992188, 0.12003147602081299]","[1291.166748046875, 709.2927856445312, 0.1162048950791359]","[1296.9056396484375, 719.3709106445312, 0.377508282661438]","[1151.9993896484375, 831.6696166992188, 0.2602967321872711]","[1302.6444091796875, 931.0107421875, 0.31158646941185]","[1253.8641357421875, 258.6582336425781]","[1268.9287109375, 523.5680541992188]",[134.90009158167058],[86.74527745020194],[92.48090996631036],[49.3129777874432],[83.62314665153164],[69.31203378313643],[79.92517879197558],[138.6732148410929],[84.97502027945124],[88.44676344589834],[131.8451858685314],[104.40994501888008],[136.83206782113285],[275.5521817041014],[165.68888713160482],[79.92517879197558],[238.74803604911736],[264.97502027945126],[183.4717431664471]
